expt_id_PCR;expt_date_PCR;expt_user_PCR;expt_version_PCR;expt_assay;expt_notes_PCR;expt_summary_PCR;expt_rxns_PCR;pcr_primers;pcr_primersource;pcr_targetpanel;template_vol;pcr_enzyme;pcr_product_ngul;expt_id_seqlib;expt_date_seqlib;expt_user_seqlib;expt_sub-type;expt_version_seqlib;expt_notes_seqlib;expt_summary_seqlib;expt_rxns_seqlib;pcr_product_targetmass_per_sample_ng;pcr_product_maxvol_ul;library_dnaconc_ngul;seq_platform;flowcell_targetmass_ng;flowcell_maxvol_ul;flowcell_id;flowcell_chemistry;flowcell_status;flowcell_checkpores;flowcell_runlength_hrs;flowcell_prevusage_hrs;seqlib_identifier;barcode;pcrproductadded_vol_ul;sample_id;extraction_id;pcr_identifier;swga_identifier;sample_type
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_G4;barcode31;10;8022284;DV720;PCBM048_G4;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_H4;barcode32;10;8022285;DV721;PCBM048_H4;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_A5;barcode33;10;8022291;DV724;PCBM048_A5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_B5;barcode34;10;8022292;DV725;PCBM048_B5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_C5;barcode35;10;8022294;DV727;PCBM048_C5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_D5;barcode36;10;8022297;DV730;PCBM048_D5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_E5;barcode37;10;8022301;DV733;PCBM048_E5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_F5;barcode38;10;8022304;DV734;PCBM048_F5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_G5;barcode39;10;8022305;DV735;PCBM048_G5;No sWGA;Field
PCBM048;22.04.25;Brenda Mambwe;9;NOMADS_MVP;To test MIS samples with Mvp primer panel. The samples are positive for PET-PCR starting from DV662-DV831;MIS2024_Batch6;88;N004;;Pf-03-9;;KAPA HiFi ReadyMix;0;SLMM074;08.05.25;Mulenga Mwenda;rapid;2;Sequence samples from PCBM048, a repeat of PCMM073;MIS2024_Batch6;96;200;10;30;Mk1b;800;12;;R10.4.1;New;1187;;0;SLMM074_H5;barcode40;10;8022310;DV739;PCBM048_H5;No sWGA;Field
