expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,pcr_template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_A8,barcode57,10,8023321,DR593,PCBM047_A8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_B8,barcode58,10,8023347,DR594,PCBM047_B8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_C8,barcode59,10,01040820,DR596,PCBM047_C8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_D8,barcode60,10,8023342,DR599,PCBM047_D8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_E8,barcode61,10,8023285,DR600,PCBM047_E8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_F8,barcode62,10,1012271,DR602,PCBM047_F8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_G8,barcode63,10,1012270,DR603,PCBM047_G8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_H8,barcode64,10,8023282,DR604,PCBM047_H8,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_A9,barcode65,10,8023250,DR608,PCBM047_A9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_B9,barcode66,10,8023260,DR609,PCBM047_B9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_C9,barcode67,10,1012320,DR610,PCBM047_C9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_D9,barcode68,10,8023251,DR616,PCBM047_D9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_E9,barcode69,10,8023249,DR617,PCBM047_E9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_F9,barcode70,10,8023417,DR619,PCBM047_F9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_G9,barcode71,10,8023441,DR620,PCBM047_G9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_H9,barcode72,10,8023429,DR621,PCBM047_H9,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_A10,barcode73,10,8023424,DR623,PCBM047_A10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_B10,barcode74,10,8023423,DR624,PCBM047_B10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_C10,barcode75,10,8023430,DR625,PCBM047_C10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_D10,barcode76,10,8023434,DR627,PCBM047_D10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_E10,barcode77,10,8023421,DR628,PCBM047_E10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_F10,barcode78,10,8023438,DR630,PCBM047_F10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_G10,barcode79,10,8023442,DR631,PCBM047_G10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_H10,barcode80,10,8023427,DR632,PCBM047_H10,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_A11,barcode81,10,8023420,DR633,PCBM047_A11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_B11,barcode82,10,8023436,DR634,PCBM047_B11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_C11,barcode83,10,8023439,DR635,PCBM047_C11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_D11,barcode84,10,8023435,DR636,PCBM047_D11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_E11,barcode85,10,8023351,DR637,PCBM047_E11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_F11,barcode86,10,8023425,DR638,PCBM047_F11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_G11,barcode87,10,8023419,DR639,PCBM047_G11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_H11,barcode88,10,8023437,DR641,PCBM047_H11,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_A12,barcode89,10,8023432,DR643,PCBM047_A12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_B12,barcode90,10,8023426,DR644,PCBM047_B12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_C12,barcode91,10,8023440,DR645,PCBM047_C12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_D12,barcode92,10,8023443,DR646,PCBM047_D12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_E12,barcode93,10,1012421,DR647,PCBM047_E12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_F12,barcode94,10,1012435,DR648,PCBM047_F12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_G12,barcode95,10,1012417,DR649,PCBM047_G12,,Field
PCBM047,2025-04-03,Brenda Mambwe,9,NOMADS_MVP,To test HRP2 samples with Mvp primer panel. The samples are positive for PET-PCR starting from DR619-DR650,HRP2 2024_Batch5,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0,SLMM072,2025-04-04,Mulenga Mwenda,rapid,2,To sequence samples on PCBM047,HRP22024_Batch5,96,200,10,170,,800,12,,,,,,,SLMM072_H12,barcode96,10,1012434,DR650,PCBM047_H12,,Field
