Raw Data 		Experiment - evIC50_3_plate7_11APRIL2026 (Run on LCS480 1.5.1.62)																			
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510														
F12	Sample 72	2	1	12	86110	37	1.86														
F12	Sample 72	2	1	13	91120	37	1.86														
F12	Sample 72	2	1	14	96120	36.96	1.86														
F12	Sample 72	2	1	15	101110	37	1.86														
G1	Sample 73	2	1	1	31090	36.96	1.62														
G1	Sample 73	2	1	2	36110	37	1.63														
G1	Sample 73	2	1	3	41110	37	1.61														
G1	Sample 73	2	1	4	46110	36.96	1.62														
G1	Sample 73	2	1	5	51110	37	1.62														
G1	Sample 73	2	1	6	56110	37	1.61														
G1	Sample 73	2	1	7	61110	37	1.61														
G1	Sample 73	2	1	8	66130	37	1.6														
G1	Sample 73	2	1	9	71110	37	1.61														
G1	Sample 73	2	1	10	76110	37	1.61														
G1	Sample 73	2	1	11	81120	37	1.61														
G1	Sample 73	2	1	12	86110	37	1.6														
G1	Sample 73	2	1	13	91120	37	1.61														
G1	Sample 73	2	1	14	96120	36.96	1.61														
G1	Sample 73	2	1	15	101110	37	1.61														
G2	Sample 74	2	1	1	31090	36.96	1.83														
G2	Sample 74	2	1	2	36110	37	1.83														
G2	Sample 74	2	1	3	41110	37	1.82														
G2	Sample 74	2	1	4	46110	36.96	1.82														
G2	Sample 74	2	1	5	51110	37	1.83														
G2	Sample 74	2	1	6	56110	37	1.81														
G2	Sample 74	2	1	7	61110	37	1.81														
G2	Sample 74	2	1	8	66130	37	1.81														
G2	Sample 74	2	1	9	71110	37	1.81														
G2	Sample 74	2	1	10	76110	37	1.81														
G2	Sample 74	2	1	11	81120	37	1.81														
G2	Sample 74	2	1	12	86110	37	1.81														
G2	Sample 74	2	1	13	91120	37	1.8														
G2	Sample 74	2	1	14	96120	36.96	1.81														
G2	Sample 74	2	1	15	101110	37	1.81														
G3	Sample 75	2	1	1	31090	36.96	1.81														
G3	Sample 75	2	1	2	36110	37	1.8														
G3	Sample 75	2	1	3	41110	37	1.79														
G3	Sample 75	2	1	4	46110	36.96	1.8														
G3	Sample 75	2	1	5	51110	37	1.8														
G3	Sample 75	2	1	6	56110	37	1.79														
G3	Sample 75	2	1	7	61110	37	1.79														
G3	Sample 75	2	1	8	66130	37	1.78														
G3	Sample 75	2	1	9	71110	37	1.78														
G3	Sample 75	2	1	10	76110	37	1.79														
G3	Sample 75	2	1	11	81120	37	1.79														
G3	Sample 75	2	1	12	86110	37	1.78														
G3	Sample 75	2	1	13	91120	37	1.79														
G3	Sample 75	2	1	14	96120	36.96	1.78														
G3	Sample 75	2	1	15	101110	37	1.78														
G4	Sample 76	2	1	1	31090	36.96	1.91														
G4	Sample 76	2	1	2	36110	37	1.9														
G4	Sample 76	2	1	3	41110	37	1.89														
G4	Sample 76	2	1	4	46110	36.96	1.9														
G4	Sample 76	2	1	5	51110	37	1.89														
G4	Sample 76	2	1	6	56110	37	1.89														
G4	Sample 76	2	1	7	61110	37	1.89														
G4	Sample 76	2	1	8	66130	37	1.89														
G4	Sample 76	2	1	9	71110	37	1.88														
G4	Sample 76	2	1	10	76110	37	1.89														
G4	Sample 76	2	1	11	81120	37	1.88														
G4	Sample 76	2	1	12	86110	37	1.88														
G4	Sample 76	2	1	13	91120	37	1.89														
G4	Sample 76	2	1	14	96120	36.96	1.88														
G4	Sample 76	2	1	15	101110	37	1.89														
G5	Sample 77	2	1	1	31090	36.96	2.39														
G5	Sample 77	2	1	2	36110	37	2.38														
G5	Sample 77	2	1	3	41110	37	2.37														
G5	Sample 77	2	1	4	46110	36.96	2.38														
G5	Sample 77	2	1	5	51110	37	2.38														
G5	Sample 77	2	1	6	56110	37	2.37														
G5	Sample 77	2	1	7	61110	37	2.37														
G5	Sample 77	2	1	8	66130	37	2.37														
G5	Sample 77	2	1	9	71110	37	2.37														
G5	Sample 77	2	1	10	76110	37	2.37														
G5	Sample 77	2	1	11	81120	37	2.37														
G5	Sample 77	2	1	12	86110	37	2.36														
G5	Sample 77	2	1	13	91120	37	2.36														
G5	Sample 77	2	1	14	96120	36.96	2.36														
G5	Sample 77	2	1	15	101110	37	2.36														
G6	Sample 78	2	1	1	31090	36.96	2.41														
G6	Sample 78	2	1	2	36110	37	2.42														
G6	Sample 78	2	1	3	41110	37	2.4														
G6	Sample 78	2	1	4	46110	36.96	2.41														
G6	Sample 78	2	1	5	51110	37	2.4														
G6	Sample 78	2	1	6	56110	37	2.4														
G6	Sample 78	2	1	7	61110	37	2.4														
G6	Sample 78	2	1	8	66130	37	2.39														
G6	Sample 78	2	1	9	71110	37	2.39														
G6	Sample 78	2	1	10	76110	37	2.39														
G6	Sample 78	2	1	11	81120	37	2.4														
G6	Sample 78	2	1	12	86110	37	2.39														
G6	Sample 78	2	1	13	91120	37	2.39														
G6	Sample 78	2	1	14	96120	36.96	2.39														
G6	Sample 78	2	1	15	101110	37	2.39														
G7	Sample 79	2	1	1	31090	36.96	2.31														
G7	Sample 79	2	1	2	36110	37	2.31														
G7	Sample 79	2	1	3	41110	37	2.3														
G7	Sample 79	2	1	4	46110	36.96	2.3														
G7	Sample 79	2	1	5	51110	37	2.3														
G7	Sample 79	2	1	6	56110	37	2.29														
G7	Sample 79	2	1	7	61110	37	2.29														
G7	Sample 79	2	1	8	66130	37	2.28														
G7	Sample 79	2	1	9	71110	37	2.28														
G7	Sample 79	2	1	10	76110	37	2.28														
G7	Sample 79	2	1	11	81120	37	2.28														
G7	Sample 79	2	1	12	86110	37	2.28														
G7	Sample 79	2	1	13	91120	37	2.28														
G7	Sample 79	2	1	14	96120	36.96	2.28														
G7	Sample 79	2	1	15	101110	37	2.28														
G8	Sample 80	2	1	1	31090	36.96	2.19														
G8	Sample 80	2	1	2	36110	37	2.19														
G8	Sample 80	2	1	3	41110	37	2.18														
G8	Sample 80	2	1	4	46110	36.96	2.18														
G8	Sample 80	2	1	5	51110	37	2.18														
G8	Sample 80	2	1	6	56110	37	2.18														
G8	Sample 80	2	1	7	61110	37	2.17														
G8	Sample 80	2	1	8	66130	37	2.16														
G8	Sample 80	2	1	9	71110	37	2.17														
G8	Sample 80	2	1	10	76110	37	2.17														
G8	Sample 80	2	1	11	81120	37	2.17														
G8	Sample 80	2	1	12	86110	37	2.17														
G8	Sample 80	2	1	13	91120	37	2.17														
G8	Sample 80	2	1	14	96120	36.96	2.16														
G8	Sample 80	2	1	15	101110	37	2.17														
G9	Sample 81	2	1	1	31090	36.96	2.09														
G9	Sample 81	2	1	2	36110	37	2.09														
G9	Sample 81	2	1	3	41110	37	2.08														
G9	Sample 81	2	1	4	46110	36.96	2.08														
G9	Sample 81	2	1	5	51110	37	2.08														
G9	Sample 81	2	1	6	56110	37	2.08														
G9	Sample 81	2	1	7	61110	37	2.07														
G9	Sample 81	2	1	8	66130	37	2.07														
G9	Sample 81	2	1	9	71110	37	2.07														
G9	Sample 81	2	1	10	76110	37	2.08														
G9	Sample 81	2	1	11	81120	37	2.07														
G9	Sample 81	2	1	12	86110	37	2.08														
G9	Sample 81	2	1	13	91120	37	2.08														
G9	Sample 81	2	1	14	96120	36.96	2.07														
G9	Sample 81	2	1	15	101110	37	2.07														
G10	Sample 82	2	1	1	31090	36.96	2.18														
G10	Sample 82	2	1	2	36110	37	2.18														
G10	Sample 82	2	1	3	41110	37	2.17														
G10	Sample 82	2	1	4	46110	36.96	2.17														
G10	Sample 82	2	1	5	51110	37	2.16														
G10	Sample 82	2	1	6	56110	37	2.17														
G10	Sample 82	2	1	7	61110	37	2.15														
G10	Sample 82	2	1	8	66130	37	2.15														
G10	Sample 82	2	1	9	71110	37	2.15														
G10	Sample 82	2	1	10	76110	37	2.15														
G10	Sample 82	2	1	11	81120	37	2.16														
G10	Sample 82	2	1	12	86110	37	2.15														
G10	Sample 82	2	1	13	91120	37	2.15														
G10	Sample 82	2	1	14	96120	36.96	2.15														
G10	Sample 82	2	1	15	101110	37	2.15														
G11	Sample 83	2	1	1	31090	36.96	2.05														
G11	Sample 83	2	1	2	36110	37	2.05														
G11	Sample 83	2	1	3	41110	37	2.05														
G11	Sample 83	2	1	4	46110	36.96	2.05														
G11	Sample 83	2	1	5	51110	37	2.05														
G11	Sample 83	2	1	6	56110	37	2.05														
G11	Sample 83	2	1	7	61110	37	2.05														
G11	Sample 83	2	1	8	66130	37	2.05														
G11	Sample 83	2	1	9	71110	37	2.04														
G11	Sample 83	2	1	10	76110	37	2.04														
G11	Sample 83	2	1	11	81120	37	2.04														
G11	Sample 83	2	1	12	86110	37	2.04														
G11	Sample 83	2	1	13	91120	37	2.04														
G11	Sample 83	2	1	14	96120	36.96	2.04														
G11	Sample 83	2	1	15	101110	37	2.04														
G12	Sample 84	2	1	1	31090	36.96	1.91														
G12	Sample 84	2	1	2	36110	37	1.91														
G12	Sample 84	2	1	3	41110	37	1.91														
G12	Sample 84	2	1	4	46110	36.96	1.9														
G12	Sample 84	2	1	5	51110	37	1.89														
G12	Sample 84	2	1	6	56110	37	1.9														
G12	Sample 84	2	1	7	61110	37	1.9														
G12	Sample 84	2	1	8	66130	37	1.9														
G12	Sample 84	2	1	9	71110	37	1.89														
G12	Sample 84	2	1	10	76110	37	1.91														
G12	Sample 84	2	1	11	81120	37	1.9														
G12	Sample 84	2	1	12	86110	37	1.89														
G12	Sample 84	2	1	13	91120	37	1.9														
G12	Sample 84	2	1	14	96120	36.96	1.9														
G12	Sample 84	2	1	15	101110	37	1.9														
H1	Sample 85	2	1	1	31090	36.96	1.51														
H1	Sample 85	2	1	2	36110	37	1.51														
H1	Sample 85	2	1	3	41110	37	1.51														
H1	Sample 85	2	1	4	46110	36.96	1.51														
H1	Sample 85	2	1	5	51110	37	1.51														
H1	Sample 85	2	1	6	56110	37	1.51														
H1	Sample 85	2	1	7	61110	37	1.5														
H1	Sample 85	2	1	8	66130	37	1.51														
H1	Sample 85	2	1	9	71110	37	1.51														
H1	Sample 85	2	1	10	76110	37	1.5														
H1	Sample 85	2	1	11	81120	37	1.5														
H1	Sample 85	2	1	12	86110	37	1.51														
H1	Sample 85	2	1	13	91120	37	1.51														
H1	Sample 85	2	1	14	96120	36.96	1.51														
H1	Sample 85	2	1	15	101110	37	1.51														
H2	Sample 86	2	1	1	31090	36.96	1.69														
H2	Sample 86	2	1	2	36110	37	1.68														
H2	Sample 86	2	1	3	41110	37	1.67														
H2	Sample 86	2	1	4	46110	36.96	1.68														
H2	Sample 86	2	1	5	51110	37	1.67														
H2	Sample 86	2	1	6	56110	37	1.68														
H2	Sample 86	2	1	7	61110	37	1.67														
H2	Sample 86	2	1	8	66130	37	1.68														
H2	Sample 86	2	1	9	71110	37	1.68														
H2	Sample 86	2	1	10	76110	37	1.67														
H2	Sample 86	2	1	11	81120	37	1.67														
H2	Sample 86	2	1	12	86110	37	1.68														
H2	Sample 86	2	1	13	91120	37	1.67														
H2	Sample 86	2	1	14	96120	36.96	1.67														
H2	Sample 86	2	1	15	101110	37	1.68														
H3	Sample 87	2	1	1	31090	36.96	1.74														
H3	Sample 87	2	1	2	36110	37	1.74														
H3	Sample 87	2	1	3	41110	37	1.73														
H3	Sample 87	2	1	4	46110	36.96	1.74														
H3	Sample 87	2	1	5	51110	37	1.73														
H3	Sample 87	2	1	6	56110	37	1.73														
H3	Sample 87	2	1	7	61110	37	1.73														
H3	Sample 87	2	1	8	66130	37	1.73														
H3	Sample 87	2	1	9	71110	37	1.73														
H3	Sample 87	2	1	10	76110	37	1.72														
H3	Sample 87	2	1	11	81120	37	1.73														
H3	Sample 87	2	1	12	86110	37	1.72														
H3	Sample 87	2	1	13	91120	37	1.73														
H3	Sample 87	2	1	14	96120	36.96	1.72														
H3	Sample 87	2	1	15	101110	37	1.73														
H4	Sample 88	2	1	1	31090	36.96	1.77														
H4	Sample 88	2	1	2	36110	37	1.77														
H4	Sample 88	2	1	3	41110	37	1.75														
H4	Sample 88	2	1	4	46110	36.96	1.76														
H4	Sample 88	2	1	5	51110	37	1.76														
H4	Sample 88	2	1	6	56110	37	1.76														
H4	Sample 88	2	1	7	61110	37	1.75														
H4	Sample 88	2	1	8	66130	37	1.76														
H4	Sample 88	2	1	9	71110	37	1.76														
H4	Sample 88	2	1	10	76110	37	1.76														
H4	Sample 88	2	1	11	81120	37	1.76														
H4	Sample 88	2	1	12	86110	37	1.76														
H4	Sample 88	2	1	13	91120	37	1.75														
H4	Sample 88	2	1	14	96120	36.96	1.75														
H4	Sample 88	2	1	15	101110	37	1.76														
H5	Sample 89	2	1	1	31090	36.96	2.38														
H5	Sample 89	2	1	2	36110	37	2.38														
H5	Sample 89	2	1	3	41110	37	2.36														
H5	Sample 89	2	1	4	46110	36.96	2.37														
H5	Sample 89	2	1	5	51110	37	2.36														
H5	Sample 89	2	1	6	56110	37	2.36														
H5	Sample 89	2	1	7	61110	37	2.36														
H5	Sample 89	2	1	8	66130	37	2.36														
H5	Sample 89	2	1	9	71110	37	2.36														
H5	Sample 89	2	1	10	76110	37	2.36														
H5	Sample 89	2	1	11	81120	37	2.36														
H5	Sample 89	2	1	12	86110	37	2.37														
H5	Sample 89	2	1	13	91120	37	2.36														
H5	Sample 89	2	1	14	96120	36.96	2.36														
H5	Sample 89	2	1	15	101110	37	2.36														
H6	Sample 90	2	1	1	31090	36.96	2.36														
H6	Sample 90	2	1	2	36110	37	2.35														
H6	Sample 90	2	1	3	41110	37	2.33														
H6	Sample 90	2	1	4	46110	36.96	2.35														
H6	Sample 90	2	1	5	51110	37	2.34														
H6	Sample 90	2	1	6	56110	37	2.34														
H6	Sample 90	2	1	7	61110	37	2.35														
H6	Sample 90	2	1	8	66130	37	2.34														
H6	Sample 90	2	1	9	71110	37	2.34														
H6	Sample 90	2	1	10	76110	37	2.33														
H6	Sample 90	2	1	11	81120	37	2.35														
H6	Sample 90	2	1	12	86110	37	2.33														
H6	Sample 90	2	1	13	91120	37	2.34														
H6	Sample 90	2	1	14	96120	36.96	2.34														
H6	Sample 90	2	1	15	101110	37	2.34														
H7	Sample 91	2	1	1	31090	36.96	2.3														
H7	Sample 91	2	1	2	36110	37	2.3														
H7	Sample 91	2	1	3	41110	37	2.28														
H7	Sample 91	2	1	4	46110	36.96	2.29														
H7	Sample 91	2	1	5	51110	37	2.29														
H7	Sample 91	2	1	6	56110	37	2.29														
H7	Sample 91	2	1	7	61110	37	2.29														
H7	Sample 91	2	1	8	66130	37	2.29														
H7	Sample 91	2	1	9	71110	37	2.29														
H7	Sample 91	2	1	10	76110	37	2.28														
H7	Sample 91	2	1	11	81120	37	2.28														
H7	Sample 91	2	1	12	86110	37	2.28														
H7	Sample 91	2	1	13	91120	37	2.28														
H7	Sample 91	2	1	14	96120	36.96	2.28														
H7	Sample 91	2	1	15	101110	37	2.29														
H8	Sample 92	2	1	1	31090	36.96	2.19														
H8	Sample 92	2	1	2	36110	37	2.18														
H8	Sample 92	2	1	3	41110	37	2.16														
H8	Sample 92	2	1	4	46110	36.96	2.17														
H8	Sample 92	2	1	5	51110	37	2.17														
H8	Sample 92	2	1	6	56110	37	2.17														
H8	Sample 92	2	1	7	61110	37	2.16														
H8	Sample 92	2	1	8	66130	37	2.17														
H8	Sample 92	2	1	9	71110	37	2.16														
H8	Sample 92	2	1	10	76110	37	2.16														
H8	Sample 92	2	1	11	81120	37	2.17														
H8	Sample 92	2	1	12	86110	37	2.17														
H8	Sample 92	2	1	13	91120	37	2.17														
H8	Sample 92	2	1	14	96120	36.96	2.16														
H8	Sample 92	2	1	15	101110	37	2.17														
H9	Sample 93	2	1	1	31090	36.96	1.94														
H9	Sample 93	2	1	2	36110	37	1.93														
H9	Sample 93	2	1	3	41110	37	1.92														
H9	Sample 93	2	1	4	46110	36.96	1.93														
H9	Sample 93	2	1	5	51110	37	1.93														
H9	Sample 93	2	1	6	56110	37	1.93														
H9	Sample 93	2	1	7	61110	37	1.92														
H9	Sample 93	2	1	8	66130	37	1.93														
H9	Sample 93	2	1	9	71110	37	1.93														
H9	Sample 93	2	1	10	76110	37	1.92														
H9	Sample 93	2	1	11	81120	37	1.92														
H9	Sample 93	2	1	12	86110	37	1.93														
H9	Sample 93	2	1	13	91120	37	1.92														
H9	Sample 93	2	1	14	96120	36.96	1.92														
H9	Sample 93	2	1	15	101110	37	1.92														
H10	Sample 94	2	1	1	31090	36.96	1.91														
H10	Sample 94	2	1	2	36110	37	1.91														
H10	Sample 94	2	1	3	41110	37	1.91														
H10	Sample 94	2	1	4	46110	36.96	1.91														
H10	Sample 94	2	1	5	51110	37	1.9														
H10	Sample 94	2	1	6	56110	37	1.9														
H10	Sample 94	2	1	7	61110	37	1.91														
H10	Sample 94	2	1	8	66130	37	1.9														
H10	Sample 94	2	1	9	71110	37	1.9														
H10	Sample 94	2	1	10	76110	37	1.9														
H10	Sample 94	2	1	11	81120	37	1.9														
H10	Sample 94	2	1	12	86110	37	1.91														
H10	Sample 94	2	1	13	91120	37	1.9														
H10	Sample 94	2	1	14	96120	36.96	1.89														
H10	Sample 94	2	1	15	101110	37	1.91														
H11	Sample 95	2	1	1	31090	36.96	1.92														
H11	Sample 95	2	1	2	36110	37	1.91														
H11	Sample 95	2	1	3	41110	37	1.91														
H11	Sample 95	2	1	4	46110	36.96	1.92														
H11	Sample 95	2	1	5	51110	37	1.91														
H11	Sample 95	2	1	6	56110	37	1.91														
H11	Sample 95	2	1	7	61110	37	1.91														
H11	Sample 95	2	1	8	66130	37	1.91														
H11	Sample 95	2	1	9	71110	37	1.91														
H11	Sample 95	2	1	10	76110	37	1.9														
H11	Sample 95	2	1	11	81120	37	1.91														
H11	Sample 95	2	1	12	86110	37	1.91														
H11	Sample 95	2	1	13	91120	37	1.91														
H11	Sample 95	2	1	14	96120	36.96	1.9														
H11	Sample 95	2	1	15	101110	37	1.9														
H12	Sample 96	2	1	1	31090	36.96	1.92														
H12	Sample 96	2	1	2	36110	37	1.92														
H12	Sample 96	2	1	3	41110	37	1.91														
H12	Sample 96	2	1	4	46110	36.96	1.92														
H12	Sample 96	2	1	5	51110	37	1.91														
H12	Sample 96	2	1	6	56110	37	1.92														
H12	Sample 96	2	1	7	61110	37	1.91														
H12	Sample 96	2	1	8	66130	37	1.91														
H12	Sample 96	2	1	9	71110	37	1.91														
H12	Sample 96	2	1	10	76110	37	1.9														
H12	Sample 96	2	1	11	81120	37	1.91														
H12	Sample 96	2	1	12	86110	37	1.91														
H12	Sample 96	2	1	13	91120	37	1.91														
H12	Sample 96	2	1	14	96120	36.96	1.91														
H12	Sample 96	2	1	15	101110	37	1.9														
