Raw Data 		Experiment - evIC50_3_plate6_11APRIL2026 (Run on LCS480 1.5.1.62)																			
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510														
F10	Sample 70	2	1	15	104260	36.96	2.53														
F11	Sample 71	2	1	1	34290	36.96	2.97														
F11	Sample 71	2	1	2	39250	37	2.94														
F11	Sample 71	2	1	3	44250	36.96	2.93														
F11	Sample 71	2	1	4	49270	37	2.94														
F11	Sample 71	2	1	5	54260	37	2.94														
F11	Sample 71	2	1	6	59250	37	2.93														
F11	Sample 71	2	1	7	64260	37	2.93														
F11	Sample 71	2	1	8	69260	37	2.93														
F11	Sample 71	2	1	9	74250	37	2.92														
F11	Sample 71	2	1	10	79260	37	2.92														
F11	Sample 71	2	1	11	84250	36.96	2.92														
F11	Sample 71	2	1	12	89260	36.91	2.92														
F11	Sample 71	2	1	13	94270	37	2.92														
F11	Sample 71	2	1	14	99250	36.96	2.92														
F11	Sample 71	2	1	15	104260	36.96	2.92														
F12	Sample 72	2	1	1	34290	36.96	2.69														
F12	Sample 72	2	1	2	39250	37	2.69														
F12	Sample 72	2	1	3	44250	36.96	2.68														
F12	Sample 72	2	1	4	49270	37	2.67														
F12	Sample 72	2	1	5	54260	37	2.67														
F12	Sample 72	2	1	6	59250	37	2.67														
F12	Sample 72	2	1	7	64260	37	2.67														
F12	Sample 72	2	1	8	69260	37	2.68														
F12	Sample 72	2	1	9	74250	37	2.67														
F12	Sample 72	2	1	10	79260	37	2.67														
F12	Sample 72	2	1	11	84250	36.96	2.66														
F12	Sample 72	2	1	12	89260	36.91	2.67														
F12	Sample 72	2	1	13	94270	37	2.67														
F12	Sample 72	2	1	14	99250	36.96	2.67														
F12	Sample 72	2	1	15	104260	36.96	2.67														
G1	Sample 73	2	1	1	34290	36.96	1.74														
G1	Sample 73	2	1	2	39250	37	1.74														
G1	Sample 73	2	1	3	44250	36.96	1.73														
G1	Sample 73	2	1	4	49270	37	1.73														
G1	Sample 73	2	1	5	54260	37	1.73														
G1	Sample 73	2	1	6	59250	37	1.73														
G1	Sample 73	2	1	7	64260	37	1.73														
G1	Sample 73	2	1	8	69260	37	1.73														
G1	Sample 73	2	1	9	74250	37	1.73														
G1	Sample 73	2	1	10	79260	37	1.73														
G1	Sample 73	2	1	11	84250	36.96	1.73														
G1	Sample 73	2	1	12	89260	36.91	1.73														
G1	Sample 73	2	1	13	94270	37	1.72														
G1	Sample 73	2	1	14	99250	36.96	1.73														
G1	Sample 73	2	1	15	104260	36.96	1.73														
G2	Sample 74	2	1	1	34290	36.96	1.81														
G2	Sample 74	2	1	2	39250	37	1.81														
G2	Sample 74	2	1	3	44250	36.96	1.8														
G2	Sample 74	2	1	4	49270	37	1.8														
G2	Sample 74	2	1	5	54260	37	1.8														
G2	Sample 74	2	1	6	59250	37	1.8														
G2	Sample 74	2	1	7	64260	37	1.79														
G2	Sample 74	2	1	8	69260	37	1.79														
G2	Sample 74	2	1	9	74250	37	1.79														
G2	Sample 74	2	1	10	79260	37	1.79														
G2	Sample 74	2	1	11	84250	36.96	1.79														
G2	Sample 74	2	1	12	89260	36.91	1.8														
G2	Sample 74	2	1	13	94270	37	1.79														
G2	Sample 74	2	1	14	99250	36.96	1.79														
G2	Sample 74	2	1	15	104260	36.96	1.8														
G3	Sample 75	2	1	1	34290	36.96	2.01														
G3	Sample 75	2	1	2	39250	37	2.01														
G3	Sample 75	2	1	3	44250	36.96	2														
G3	Sample 75	2	1	4	49270	37	2														
G3	Sample 75	2	1	5	54260	37	2.01														
G3	Sample 75	2	1	6	59250	37	2														
G3	Sample 75	2	1	7	64260	37	2														
G3	Sample 75	2	1	8	69260	37	2														
G3	Sample 75	2	1	9	74250	37	2														
G3	Sample 75	2	1	10	79260	37	1.99														
G3	Sample 75	2	1	11	84250	36.96	1.99														
G3	Sample 75	2	1	12	89260	36.91	1.99														
G3	Sample 75	2	1	13	94270	37	2														
G3	Sample 75	2	1	14	99250	36.96	1.99														
G3	Sample 75	2	1	15	104260	36.96	1.99														
G4	Sample 76	2	1	1	34290	36.96	2.1														
G4	Sample 76	2	1	2	39250	37	2.09														
G4	Sample 76	2	1	3	44250	36.96	2.08														
G4	Sample 76	2	1	4	49270	37	2.09														
G4	Sample 76	2	1	5	54260	37	2.09														
G4	Sample 76	2	1	6	59250	37	2.09														
G4	Sample 76	2	1	7	64260	37	2.09														
G4	Sample 76	2	1	8	69260	37	2.08														
G4	Sample 76	2	1	9	74250	37	2.09														
G4	Sample 76	2	1	10	79260	37	2.08														
G4	Sample 76	2	1	11	84250	36.96	2.07														
G4	Sample 76	2	1	12	89260	36.91	2.08														
G4	Sample 76	2	1	13	94270	37	2.07														
G4	Sample 76	2	1	14	99250	36.96	2.07														
G4	Sample 76	2	1	15	104260	36.96	2.08														
G5	Sample 77	2	1	1	34290	36.96	1.5														
G5	Sample 77	2	1	2	39250	37	1.49														
G5	Sample 77	2	1	3	44250	36.96	1.49														
G5	Sample 77	2	1	4	49270	37	1.48														
G5	Sample 77	2	1	5	54260	37	1.49														
G5	Sample 77	2	1	6	59250	37	1.49														
G5	Sample 77	2	1	7	64260	37	1.48														
G5	Sample 77	2	1	8	69260	37	1.49														
G5	Sample 77	2	1	9	74250	37	1.48														
G5	Sample 77	2	1	10	79260	37	1.48														
G5	Sample 77	2	1	11	84250	36.96	1.47														
G5	Sample 77	2	1	12	89260	36.91	1.48														
G5	Sample 77	2	1	13	94270	37	1.48														
G5	Sample 77	2	1	14	99250	36.96	1.48														
G5	Sample 77	2	1	15	104260	36.96	1.47														
G6	Sample 78	2	1	1	34290	36.96	1.42														
G6	Sample 78	2	1	2	39250	37	1.42														
G6	Sample 78	2	1	3	44250	36.96	1.41														
G6	Sample 78	2	1	4	49270	37	1.41														
G6	Sample 78	2	1	5	54260	37	1.41														
G6	Sample 78	2	1	6	59250	37	1.42														
G6	Sample 78	2	1	7	64260	37	1.41														
G6	Sample 78	2	1	8	69260	37	1.41														
G6	Sample 78	2	1	9	74250	37	1.41														
G6	Sample 78	2	1	10	79260	37	1.41														
G6	Sample 78	2	1	11	84250	36.96	1.41														
G6	Sample 78	2	1	12	89260	36.91	1.41														
G6	Sample 78	2	1	13	94270	37	1.41														
G6	Sample 78	2	1	14	99250	36.96	1.41														
G6	Sample 78	2	1	15	104260	36.96	1.41														
G7	Sample 79	2	1	1	34290	36.96	1.51														
G7	Sample 79	2	1	2	39250	37	1.5														
G7	Sample 79	2	1	3	44250	36.96	1.49														
G7	Sample 79	2	1	4	49270	37	1.5														
G7	Sample 79	2	1	5	54260	37	1.49														
G7	Sample 79	2	1	6	59250	37	1.49														
G7	Sample 79	2	1	7	64260	37	1.49														
G7	Sample 79	2	1	8	69260	37	1.49														
G7	Sample 79	2	1	9	74250	37	1.48														
G7	Sample 79	2	1	10	79260	37	1.47														
G7	Sample 79	2	1	11	84250	36.96	1.48														
G7	Sample 79	2	1	12	89260	36.91	1.48														
G7	Sample 79	2	1	13	94270	37	1.48														
G7	Sample 79	2	1	14	99250	36.96	1.48														
G7	Sample 79	2	1	15	104260	36.96	1.48														
G8	Sample 80	2	1	1	34290	36.96	1.49														
G8	Sample 80	2	1	2	39250	37	1.49														
G8	Sample 80	2	1	3	44250	36.96	1.48														
G8	Sample 80	2	1	4	49270	37	1.48														
G8	Sample 80	2	1	5	54260	37	1.48														
G8	Sample 80	2	1	6	59250	37	1.48														
G8	Sample 80	2	1	7	64260	37	1.48														
G8	Sample 80	2	1	8	69260	37	1.48														
G8	Sample 80	2	1	9	74250	37	1.48														
G8	Sample 80	2	1	10	79260	37	1.48														
G8	Sample 80	2	1	11	84250	36.96	1.48														
G8	Sample 80	2	1	12	89260	36.91	1.48														
G8	Sample 80	2	1	13	94270	37	1.48														
G8	Sample 80	2	1	14	99250	36.96	1.48														
G8	Sample 80	2	1	15	104260	36.96	1.47														
G9	Sample 81	2	1	1	34290	36.96	2.7														
G9	Sample 81	2	1	2	39250	37	2.69														
G9	Sample 81	2	1	3	44250	36.96	2.69														
G9	Sample 81	2	1	4	49270	37	2.69														
G9	Sample 81	2	1	5	54260	37	2.69														
G9	Sample 81	2	1	6	59250	37	2.69														
G9	Sample 81	2	1	7	64260	37	2.68														
G9	Sample 81	2	1	8	69260	37	2.68														
G9	Sample 81	2	1	9	74250	37	2.68														
G9	Sample 81	2	1	10	79260	37	2.68														
G9	Sample 81	2	1	11	84250	36.96	2.68														
G9	Sample 81	2	1	12	89260	36.91	2.68														
G9	Sample 81	2	1	13	94270	37	2.68														
G9	Sample 81	2	1	14	99250	36.96	2.68														
G9	Sample 81	2	1	15	104260	36.96	2.67														
G10	Sample 82	2	1	1	34290	36.96	2.66														
G10	Sample 82	2	1	2	39250	37	2.64														
G10	Sample 82	2	1	3	44250	36.96	2.65														
G10	Sample 82	2	1	4	49270	37	2.65														
G10	Sample 82	2	1	5	54260	37	2.63														
G10	Sample 82	2	1	6	59250	37	2.64														
G10	Sample 82	2	1	7	64260	37	2.63														
G10	Sample 82	2	1	8	69260	37	2.63														
G10	Sample 82	2	1	9	74250	37	2.63														
G10	Sample 82	2	1	10	79260	37	2.62														
G10	Sample 82	2	1	11	84250	36.96	2.63														
G10	Sample 82	2	1	12	89260	36.91	2.63														
G10	Sample 82	2	1	13	94270	37	2.62														
G10	Sample 82	2	1	14	99250	36.96	2.62														
G10	Sample 82	2	1	15	104260	36.96	2.62														
G11	Sample 83	2	1	1	34290	36.96	3.02														
G11	Sample 83	2	1	2	39250	37	3.01														
G11	Sample 83	2	1	3	44250	36.96	3.01														
G11	Sample 83	2	1	4	49270	37	3.01														
G11	Sample 83	2	1	5	54260	37	3.01														
G11	Sample 83	2	1	6	59250	37	3														
G11	Sample 83	2	1	7	64260	37	3														
G11	Sample 83	2	1	8	69260	37	3														
G11	Sample 83	2	1	9	74250	37	2.99														
G11	Sample 83	2	1	10	79260	37	3														
G11	Sample 83	2	1	11	84250	36.96	2.99														
G11	Sample 83	2	1	12	89260	36.91	2.99														
G11	Sample 83	2	1	13	94270	37	2.99														
G11	Sample 83	2	1	14	99250	36.96	2.99														
G11	Sample 83	2	1	15	104260	36.96	2.98														
G12	Sample 84	2	1	1	34290	36.96	2.78														
G12	Sample 84	2	1	2	39250	37	2.76														
G12	Sample 84	2	1	3	44250	36.96	2.77														
G12	Sample 84	2	1	4	49270	37	2.77														
G12	Sample 84	2	1	5	54260	37	2.76														
G12	Sample 84	2	1	6	59250	37	2.76														
G12	Sample 84	2	1	7	64260	37	2.76														
G12	Sample 84	2	1	8	69260	37	2.76														
G12	Sample 84	2	1	9	74250	37	2.76														
G12	Sample 84	2	1	10	79260	37	2.75														
G12	Sample 84	2	1	11	84250	36.96	2.75														
G12	Sample 84	2	1	12	89260	36.91	2.75														
G12	Sample 84	2	1	13	94270	37	2.75														
G12	Sample 84	2	1	14	99250	36.96	2.75														
G12	Sample 84	2	1	15	104260	36.96	2.75														
H1	Sample 85	2	1	1	34290	36.96	1.74														
H1	Sample 85	2	1	2	39250	37	1.74														
H1	Sample 85	2	1	3	44250	36.96	1.73														
H1	Sample 85	2	1	4	49270	37	1.73														
H1	Sample 85	2	1	5	54260	37	1.73														
H1	Sample 85	2	1	6	59250	37	1.74														
H1	Sample 85	2	1	7	64260	37	1.73														
H1	Sample 85	2	1	8	69260	37	1.73														
H1	Sample 85	2	1	9	74250	37	1.73														
H1	Sample 85	2	1	10	79260	37	1.73														
H1	Sample 85	2	1	11	84250	36.96	1.72														
H1	Sample 85	2	1	12	89260	36.91	1.73														
H1	Sample 85	2	1	13	94270	37	1.73														
H1	Sample 85	2	1	14	99250	36.96	1.74														
H1	Sample 85	2	1	15	104260	36.96	1.73														
H2	Sample 86	2	1	1	34290	36.96	1.67														
H2	Sample 86	2	1	2	39250	37	1.66														
H2	Sample 86	2	1	3	44250	36.96	1.66														
H2	Sample 86	2	1	4	49270	37	1.66														
H2	Sample 86	2	1	5	54260	37	1.65														
H2	Sample 86	2	1	6	59250	37	1.65														
H2	Sample 86	2	1	7	64260	37	1.65														
H2	Sample 86	2	1	8	69260	37	1.65														
H2	Sample 86	2	1	9	74250	37	1.66														
H2	Sample 86	2	1	10	79260	37	1.65														
H2	Sample 86	2	1	11	84250	36.96	1.64														
H2	Sample 86	2	1	12	89260	36.91	1.66														
H2	Sample 86	2	1	13	94270	37	1.65														
H2	Sample 86	2	1	14	99250	36.96	1.65														
H2	Sample 86	2	1	15	104260	36.96	1.66														
H3	Sample 87	2	1	1	34290	36.96	1.92														
H3	Sample 87	2	1	2	39250	37	1.9														
H3	Sample 87	2	1	3	44250	36.96	1.9														
H3	Sample 87	2	1	4	49270	37	1.9														
H3	Sample 87	2	1	5	54260	37	1.9														
H3	Sample 87	2	1	6	59250	37	1.9														
H3	Sample 87	2	1	7	64260	37	1.89														
H3	Sample 87	2	1	8	69260	37	1.91														
H3	Sample 87	2	1	9	74250	37	1.9														
H3	Sample 87	2	1	10	79260	37	1.9														
H3	Sample 87	2	1	11	84250	36.96	1.89														
H3	Sample 87	2	1	12	89260	36.91	1.89														
H3	Sample 87	2	1	13	94270	37	1.9														
H3	Sample 87	2	1	14	99250	36.96	1.9														
H3	Sample 87	2	1	15	104260	36.96	1.9														
H4	Sample 88	2	1	1	34290	36.96	1.98														
H4	Sample 88	2	1	2	39250	37	1.97														
H4	Sample 88	2	1	3	44250	36.96	1.98														
H4	Sample 88	2	1	4	49270	37	1.98														
H4	Sample 88	2	1	5	54260	37	1.97														
H4	Sample 88	2	1	6	59250	37	1.97														
H4	Sample 88	2	1	7	64260	37	1.97														
H4	Sample 88	2	1	8	69260	37	1.97														
H4	Sample 88	2	1	9	74250	37	1.96														
H4	Sample 88	2	1	10	79260	37	1.97														
H4	Sample 88	2	1	11	84250	36.96	1.96														
H4	Sample 88	2	1	12	89260	36.91	1.96														
H4	Sample 88	2	1	13	94270	37	1.96														
H4	Sample 88	2	1	14	99250	36.96	1.97														
H4	Sample 88	2	1	15	104260	36.96	1.96														
H5	Sample 89	2	1	1	34290	36.96	1.48														
H5	Sample 89	2	1	2	39250	37	1.47														
H5	Sample 89	2	1	3	44250	36.96	1.48														
H5	Sample 89	2	1	4	49270	37	1.48														
H5	Sample 89	2	1	5	54260	37	1.47														
H5	Sample 89	2	1	6	59250	37	1.47														
H5	Sample 89	2	1	7	64260	37	1.47														
H5	Sample 89	2	1	8	69260	37	1.47														
H5	Sample 89	2	1	9	74250	37	1.47														
H5	Sample 89	2	1	10	79260	37	1.46														
H5	Sample 89	2	1	11	84250	36.96	1.46														
H5	Sample 89	2	1	12	89260	36.91	1.47														
H5	Sample 89	2	1	13	94270	37	1.46														
H5	Sample 89	2	1	14	99250	36.96	1.47														
H5	Sample 89	2	1	15	104260	36.96	1.47														
H6	Sample 90	2	1	1	34290	36.96	1.4														
H6	Sample 90	2	1	2	39250	37	1.39														
H6	Sample 90	2	1	3	44250	36.96	1.39														
H6	Sample 90	2	1	4	49270	37	1.39														
H6	Sample 90	2	1	5	54260	37	1.38														
H6	Sample 90	2	1	6	59250	37	1.39														
H6	Sample 90	2	1	7	64260	37	1.38														
H6	Sample 90	2	1	8	69260	37	1.39														
H6	Sample 90	2	1	9	74250	37	1.39														
H6	Sample 90	2	1	10	79260	37	1.39														
H6	Sample 90	2	1	11	84250	36.96	1.38														
H6	Sample 90	2	1	12	89260	36.91	1.39														
H6	Sample 90	2	1	13	94270	37	1.39														
H6	Sample 90	2	1	14	99250	36.96	1.39														
H6	Sample 90	2	1	15	104260	36.96	1.39														
H7	Sample 91	2	1	1	34290	36.96	1.51														
H7	Sample 91	2	1	2	39250	37	1.51														
H7	Sample 91	2	1	3	44250	36.96	1.51														
H7	Sample 91	2	1	4	49270	37	1.51														
H7	Sample 91	2	1	5	54260	37	1.5														
H7	Sample 91	2	1	6	59250	37	1.5														
H7	Sample 91	2	1	7	64260	37	1.5														
H7	Sample 91	2	1	8	69260	37	1.5														
H7	Sample 91	2	1	9	74250	37	1.51														
H7	Sample 91	2	1	10	79260	37	1.51														
H7	Sample 91	2	1	11	84250	36.96	1.49														
H7	Sample 91	2	1	12	89260	36.91	1.5														
H7	Sample 91	2	1	13	94270	37	1.51														
H7	Sample 91	2	1	14	99250	36.96	1.5														
H7	Sample 91	2	1	15	104260	36.96	1.5														
H8	Sample 92	2	1	1	34290	36.96	1.53														
H8	Sample 92	2	1	2	39250	37	1.52														
H8	Sample 92	2	1	3	44250	36.96	1.52														
H8	Sample 92	2	1	4	49270	37	1.53														
H8	Sample 92	2	1	5	54260	37	1.52														
H8	Sample 92	2	1	6	59250	37	1.52														
H8	Sample 92	2	1	7	64260	37	1.51														
H8	Sample 92	2	1	8	69260	37	1.52														
H8	Sample 92	2	1	9	74250	37	1.52														
H8	Sample 92	2	1	10	79260	37	1.51														
H8	Sample 92	2	1	11	84250	36.96	1.5														
H8	Sample 92	2	1	12	89260	36.91	1.52														
H8	Sample 92	2	1	13	94270	37	1.52														
H8	Sample 92	2	1	14	99250	36.96	1.51														
H8	Sample 92	2	1	15	104260	36.96	1.52														
H9	Sample 93	2	1	1	34290	36.96	2.99														
H9	Sample 93	2	1	2	39250	37	2.99														
H9	Sample 93	2	1	3	44250	36.96	2.99														
H9	Sample 93	2	1	4	49270	37	2.98														
H9	Sample 93	2	1	5	54260	37	2.98														
H9	Sample 93	2	1	6	59250	37	2.97														
H9	Sample 93	2	1	7	64260	37	2.98														
H9	Sample 93	2	1	8	69260	37	2.97														
H9	Sample 93	2	1	9	74250	37	2.98														
H9	Sample 93	2	1	10	79260	37	2.96														
H9	Sample 93	2	1	11	84250	36.96	2.96														
H9	Sample 93	2	1	12	89260	36.91	2.97														
H9	Sample 93	2	1	13	94270	37	2.97														
H9	Sample 93	2	1	14	99250	36.96	2.97														
H9	Sample 93	2	1	15	104260	36.96	2.97														
H10	Sample 94	2	1	1	34290	36.96	2.78														
H10	Sample 94	2	1	2	39250	37	2.77														
H10	Sample 94	2	1	3	44250	36.96	2.77														
H10	Sample 94	2	1	4	49270	37	2.77														
H10	Sample 94	2	1	5	54260	37	2.77														
H10	Sample 94	2	1	6	59250	37	2.77														
H10	Sample 94	2	1	7	64260	37	2.76														
H10	Sample 94	2	1	8	69260	37	2.77														
H10	Sample 94	2	1	9	74250	37	2.76														
H10	Sample 94	2	1	10	79260	37	2.77														
H10	Sample 94	2	1	11	84250	36.96	2.76														
H10	Sample 94	2	1	12	89260	36.91	2.76														
H10	Sample 94	2	1	13	94270	37	2.76														
H10	Sample 94	2	1	14	99250	36.96	2.76														
H10	Sample 94	2	1	15	104260	36.96	2.77														
H11	Sample 95	2	1	1	34290	36.96	2.77														
H11	Sample 95	2	1	2	39250	37	2.76														
H11	Sample 95	2	1	3	44250	36.96	2.75														
H11	Sample 95	2	1	4	49270	37	2.75														
H11	Sample 95	2	1	5	54260	37	2.74														
H11	Sample 95	2	1	6	59250	37	2.74														
H11	Sample 95	2	1	7	64260	37	2.74														
H11	Sample 95	2	1	8	69260	37	2.75														
H11	Sample 95	2	1	9	74250	37	2.75														
H11	Sample 95	2	1	10	79260	37	2.74														
H11	Sample 95	2	1	11	84250	36.96	2.73														
H11	Sample 95	2	1	12	89260	36.91	2.74														
H11	Sample 95	2	1	13	94270	37	2.75														
H11	Sample 95	2	1	14	99250	36.96	2.75														
H11	Sample 95	2	1	15	104260	36.96	2.74														
H12	Sample 96	2	1	1	34290	36.96	2.74														
H12	Sample 96	2	1	2	39250	37	2.74														
H12	Sample 96	2	1	3	44250	36.96	2.75														
H12	Sample 96	2	1	4	49270	37	2.74														
H12	Sample 96	2	1	5	54260	37	2.74														
H12	Sample 96	2	1	6	59250	37	2.75														
H12	Sample 96	2	1	7	64260	37	2.74														
H12	Sample 96	2	1	8	69260	37	2.74														
H12	Sample 96	2	1	9	74250	37	2.74														
H12	Sample 96	2	1	10	79260	37	2.75														
H12	Sample 96	2	1	11	84250	36.96	2.73														
H12	Sample 96	2	1	12	89260	36.91	2.75														
H12	Sample 96	2	1	13	94270	37	2.74														
H12	Sample 96	2	1	14	99250	36.96	2.74														
H12	Sample 96	2	1	15	104260	36.96	2.74														
