Raw Data 		Experiment - evIC50_3_plate5_11APRIL2026 (Run on LCS480 1.5.1.62)																			
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510														
C11	Sample 35	2	1	4	46090	37	2.44														
C11	Sample 35	2	1	5	51080	36.96	2.43														
C11	Sample 35	2	1	6	56090	36.96	2.43														
C11	Sample 35	2	1	7	61080	37	2.43														
C11	Sample 35	2	1	8	66100	37	2.42														
C11	Sample 35	2	1	9	71100	36.96	2.44														
C11	Sample 35	2	1	10	76080	36.96	2.42														
C11	Sample 35	2	1	11	81080	36.96	2.42														
C11	Sample 35	2	1	12	86090	37	2.42														
C11	Sample 35	2	1	13	91080	37	2.42														
C11	Sample 35	2	1	14	96090	37	2.42														
C11	Sample 35	2	1	15	101090	36.96	2.41														
C12	Sample 36	2	1	1	31090	36.96	2.01														
C12	Sample 36	2	1	2	36080	36.96	2														
C12	Sample 36	2	1	3	41080	36.96	2.01														
C12	Sample 36	2	1	4	46090	37	2														
C12	Sample 36	2	1	5	51080	36.96	2														
C12	Sample 36	2	1	6	56090	36.96	2														
C12	Sample 36	2	1	7	61080	37	2														
C12	Sample 36	2	1	8	66100	37	1.99														
C12	Sample 36	2	1	9	71100	36.96	2														
C12	Sample 36	2	1	10	76080	36.96	1.99														
C12	Sample 36	2	1	11	81080	36.96	2														
C12	Sample 36	2	1	12	86090	37	2														
C12	Sample 36	2	1	13	91080	37	1.99														
C12	Sample 36	2	1	14	96090	37	1.99														
C12	Sample 36	2	1	15	101090	36.96	2														
D1	Sample 37	2	1	1	31090	36.96	1.32														
D1	Sample 37	2	1	2	36080	36.96	1.32														
D1	Sample 37	2	1	3	41080	36.96	1.31														
D1	Sample 37	2	1	4	46090	37	1.31														
D1	Sample 37	2	1	5	51080	36.96	1.32														
D1	Sample 37	2	1	6	56090	36.96	1.32														
D1	Sample 37	2	1	7	61080	37	1.32														
D1	Sample 37	2	1	8	66100	37	1.31														
D1	Sample 37	2	1	9	71100	36.96	1.31														
D1	Sample 37	2	1	10	76080	36.96	1.31														
D1	Sample 37	2	1	11	81080	36.96	1.31														
D1	Sample 37	2	1	12	86090	37	1.31														
D1	Sample 37	2	1	13	91080	37	1.31														
D1	Sample 37	2	1	14	96090	37	1.31														
D1	Sample 37	2	1	15	101090	36.96	1.31														
D2	Sample 38	2	1	1	31090	36.96	1.28														
D2	Sample 38	2	1	2	36080	36.96	1.28														
D2	Sample 38	2	1	3	41080	36.96	1.28														
D2	Sample 38	2	1	4	46090	37	1.28														
D2	Sample 38	2	1	5	51080	36.96	1.28														
D2	Sample 38	2	1	6	56090	36.96	1.28														
D2	Sample 38	2	1	7	61080	37	1.27														
D2	Sample 38	2	1	8	66100	37	1.27														
D2	Sample 38	2	1	9	71100	36.96	1.27														
D2	Sample 38	2	1	10	76080	36.96	1.28														
D2	Sample 38	2	1	11	81080	36.96	1.28														
D2	Sample 38	2	1	12	86090	37	1.27														
D2	Sample 38	2	1	13	91080	37	1.27														
D2	Sample 38	2	1	14	96090	37	1.27														
D2	Sample 38	2	1	15	101090	36.96	1.27														
D3	Sample 39	2	1	1	31090	36.96	1.27														
D3	Sample 39	2	1	2	36080	36.96	1.27														
D3	Sample 39	2	1	3	41080	36.96	1.27														
D3	Sample 39	2	1	4	46090	37	1.26														
D3	Sample 39	2	1	5	51080	36.96	1.26														
D3	Sample 39	2	1	6	56090	36.96	1.26														
D3	Sample 39	2	1	7	61080	37	1.26														
D3	Sample 39	2	1	8	66100	37	1.26														
D3	Sample 39	2	1	9	71100	36.96	1.26														
D3	Sample 39	2	1	10	76080	36.96	1.26														
D3	Sample 39	2	1	11	81080	36.96	1.26														
D3	Sample 39	2	1	12	86090	37	1.26														
D3	Sample 39	2	1	13	91080	37	1.26														
D3	Sample 39	2	1	14	96090	37	1.25														
D3	Sample 39	2	1	15	101090	36.96	1.26														
D4	Sample 40	2	1	1	31090	36.96	1.29														
D4	Sample 40	2	1	2	36080	36.96	1.29														
D4	Sample 40	2	1	3	41080	36.96	1.28														
D4	Sample 40	2	1	4	46090	37	1.28														
D4	Sample 40	2	1	5	51080	36.96	1.27														
D4	Sample 40	2	1	6	56090	36.96	1.28														
D4	Sample 40	2	1	7	61080	37	1.28														
D4	Sample 40	2	1	8	66100	37	1.28														
D4	Sample 40	2	1	9	71100	36.96	1.27														
D4	Sample 40	2	1	10	76080	36.96	1.27														
D4	Sample 40	2	1	11	81080	36.96	1.27														
D4	Sample 40	2	1	12	86090	37	1.27														
D4	Sample 40	2	1	13	91080	37	1.26														
D4	Sample 40	2	1	14	96090	37	1.27														
D4	Sample 40	2	1	15	101090	36.96	1.27														
D5	Sample 41	2	1	1	31090	36.96	2.15														
D5	Sample 41	2	1	2	36080	36.96	2.15														
D5	Sample 41	2	1	3	41080	36.96	2.15														
D5	Sample 41	2	1	4	46090	37	2.15														
D5	Sample 41	2	1	5	51080	36.96	2.15														
D5	Sample 41	2	1	6	56090	36.96	2.15														
D5	Sample 41	2	1	7	61080	37	2.15														
D5	Sample 41	2	1	8	66100	37	2.14														
D5	Sample 41	2	1	9	71100	36.96	2.14														
D5	Sample 41	2	1	10	76080	36.96	2.14														
D5	Sample 41	2	1	11	81080	36.96	2.14														
D5	Sample 41	2	1	12	86090	37	2.14														
D5	Sample 41	2	1	13	91080	37	2.14														
D5	Sample 41	2	1	14	96090	37	2.13														
D5	Sample 41	2	1	15	101090	36.96	2.14														
D6	Sample 42	2	1	1	31090	36.96	2.2														
D6	Sample 42	2	1	2	36080	36.96	2.2														
D6	Sample 42	2	1	3	41080	36.96	2.19														
D6	Sample 42	2	1	4	46090	37	2.19														
D6	Sample 42	2	1	5	51080	36.96	2.19														
D6	Sample 42	2	1	6	56090	36.96	2.18														
D6	Sample 42	2	1	7	61080	37	2.19														
D6	Sample 42	2	1	8	66100	37	2.19														
D6	Sample 42	2	1	9	71100	36.96	2.18														
D6	Sample 42	2	1	10	76080	36.96	2.18														
D6	Sample 42	2	1	11	81080	36.96	2.18														
D6	Sample 42	2	1	12	86090	37	2.18														
D6	Sample 42	2	1	13	91080	37	2.18														
D6	Sample 42	2	1	14	96090	37	2.17														
D6	Sample 42	2	1	15	101090	36.96	2.18														
D7	Sample 43	2	1	1	31090	36.96	1.87														
D7	Sample 43	2	1	2	36080	36.96	1.87														
D7	Sample 43	2	1	3	41080	36.96	1.87														
D7	Sample 43	2	1	4	46090	37	1.87														
D7	Sample 43	2	1	5	51080	36.96	1.87														
D7	Sample 43	2	1	6	56090	36.96	1.86														
D7	Sample 43	2	1	7	61080	37	1.87														
D7	Sample 43	2	1	8	66100	37	1.87														
D7	Sample 43	2	1	9	71100	36.96	1.86														
D7	Sample 43	2	1	10	76080	36.96	1.86														
D7	Sample 43	2	1	11	81080	36.96	1.86														
D7	Sample 43	2	1	12	86090	37	1.85														
D7	Sample 43	2	1	13	91080	37	1.86														
D7	Sample 43	2	1	14	96090	37	1.86														
D7	Sample 43	2	1	15	101090	36.96	1.86														
D8	Sample 44	2	1	1	31090	36.96	1.88														
D8	Sample 44	2	1	2	36080	36.96	1.88														
D8	Sample 44	2	1	3	41080	36.96	1.88														
D8	Sample 44	2	1	4	46090	37	1.88														
D8	Sample 44	2	1	5	51080	36.96	1.88														
D8	Sample 44	2	1	6	56090	36.96	1.87														
D8	Sample 44	2	1	7	61080	37	1.88														
D8	Sample 44	2	1	8	66100	37	1.87														
D8	Sample 44	2	1	9	71100	36.96	1.87														
D8	Sample 44	2	1	10	76080	36.96	1.87														
D8	Sample 44	2	1	11	81080	36.96	1.87														
D8	Sample 44	2	1	12	86090	37	1.86														
D8	Sample 44	2	1	13	91080	37	1.86														
D8	Sample 44	2	1	14	96090	37	1.86														
D8	Sample 44	2	1	15	101090	36.96	1.86														
D9	Sample 45	2	1	1	31090	36.96	2.32														
D9	Sample 45	2	1	2	36080	36.96	2.32														
D9	Sample 45	2	1	3	41080	36.96	2.32														
D9	Sample 45	2	1	4	46090	37	2.31														
D9	Sample 45	2	1	5	51080	36.96	2.31														
D9	Sample 45	2	1	6	56090	36.96	2.32														
D9	Sample 45	2	1	7	61080	37	2.31														
D9	Sample 45	2	1	8	66100	37	2.31														
D9	Sample 45	2	1	9	71100	36.96	2.31														
D9	Sample 45	2	1	10	76080	36.96	2.31														
D9	Sample 45	2	1	11	81080	36.96	2.3														
D9	Sample 45	2	1	12	86090	37	2.31														
D9	Sample 45	2	1	13	91080	37	2.3														
D9	Sample 45	2	1	14	96090	37	2.3														
D9	Sample 45	2	1	15	101090	36.96	2.31														
D10	Sample 46	2	1	1	31090	36.96	2.32														
D10	Sample 46	2	1	2	36080	36.96	2.31														
D10	Sample 46	2	1	3	41080	36.96	2.31														
D10	Sample 46	2	1	4	46090	37	2.3														
D10	Sample 46	2	1	5	51080	36.96	2.31														
D10	Sample 46	2	1	6	56090	36.96	2.3														
D10	Sample 46	2	1	7	61080	37	2.3														
D10	Sample 46	2	1	8	66100	37	2.3														
D10	Sample 46	2	1	9	71100	36.96	2.3														
D10	Sample 46	2	1	10	76080	36.96	2.3														
D10	Sample 46	2	1	11	81080	36.96	2.3														
D10	Sample 46	2	1	12	86090	37	2.29														
D10	Sample 46	2	1	13	91080	37	2.28														
D10	Sample 46	2	1	14	96090	37	2.3														
D10	Sample 46	2	1	15	101090	36.96	2.3														
D11	Sample 47	2	1	1	31090	36.96	2.53														
D11	Sample 47	2	1	2	36080	36.96	2.51														
D11	Sample 47	2	1	3	41080	36.96	2.51														
D11	Sample 47	2	1	4	46090	37	2.51														
D11	Sample 47	2	1	5	51080	36.96	2.52														
D11	Sample 47	2	1	6	56090	36.96	2.51														
D11	Sample 47	2	1	7	61080	37	2.5														
D11	Sample 47	2	1	8	66100	37	2.5														
D11	Sample 47	2	1	9	71100	36.96	2.5														
D11	Sample 47	2	1	10	76080	36.96	2.51														
D11	Sample 47	2	1	11	81080	36.96	2.5														
D11	Sample 47	2	1	12	86090	37	2.5														
D11	Sample 47	2	1	13	91080	37	2.5														
D11	Sample 47	2	1	14	96090	37	2.5														
D11	Sample 47	2	1	15	101090	36.96	2.5														
D12	Sample 48	2	1	1	31090	36.96	1.95														
D12	Sample 48	2	1	2	36080	36.96	1.95														
D12	Sample 48	2	1	3	41080	36.96	1.95														
D12	Sample 48	2	1	4	46090	37	1.94														
D12	Sample 48	2	1	5	51080	36.96	1.95														
D12	Sample 48	2	1	6	56090	36.96	1.95														
D12	Sample 48	2	1	7	61080	37	1.95														
D12	Sample 48	2	1	8	66100	37	1.95														
D12	Sample 48	2	1	9	71100	36.96	1.95														
D12	Sample 48	2	1	10	76080	36.96	1.94														
D12	Sample 48	2	1	11	81080	36.96	1.95														
D12	Sample 48	2	1	12	86090	37	1.94														
D12	Sample 48	2	1	13	91080	37	1.95														
D12	Sample 48	2	1	14	96090	37	1.94														
D12	Sample 48	2	1	15	101090	36.96	1.95														
E1	Sample 49	2	1	1	31090	36.96	1.49														
E1	Sample 49	2	1	2	36080	36.96	1.49														
E1	Sample 49	2	1	3	41080	36.96	1.49														
E1	Sample 49	2	1	4	46090	37	1.49														
E1	Sample 49	2	1	5	51080	36.96	1.49														
E1	Sample 49	2	1	6	56090	36.96	1.48														
E1	Sample 49	2	1	7	61080	37	1.49														
E1	Sample 49	2	1	8	66100	37	1.48														
E1	Sample 49	2	1	9	71100	36.96	1.48														
E1	Sample 49	2	1	10	76080	36.96	1.49														
E1	Sample 49	2	1	11	81080	36.96	1.48														
E1	Sample 49	2	1	12	86090	37	1.48														
E1	Sample 49	2	1	13	91080	37	1.49														
E1	Sample 49	2	1	14	96090	37	1.49														
E1	Sample 49	2	1	15	101090	36.96	1.47														
E2	Sample 50	2	1	1	31090	36.96	1.48														
E2	Sample 50	2	1	2	36080	36.96	1.48														
E2	Sample 50	2	1	3	41080	36.96	1.47														
E2	Sample 50	2	1	4	46090	37	1.47														
E2	Sample 50	2	1	5	51080	36.96	1.48														
E2	Sample 50	2	1	6	56090	36.96	1.47														
E2	Sample 50	2	1	7	61080	37	1.47														
E2	Sample 50	2	1	8	66100	37	1.47														
E2	Sample 50	2	1	9	71100	36.96	1.47														
E2	Sample 50	2	1	10	76080	36.96	1.47														
E2	Sample 50	2	1	11	81080	36.96	1.47														
E2	Sample 50	2	1	12	86090	37	1.47														
E2	Sample 50	2	1	13	91080	37	1.46														
E2	Sample 50	2	1	14	96090	37	1.47														
E2	Sample 50	2	1	15	101090	36.96	1.47														
E3	Sample 51	2	1	1	31090	36.96	1.34														
E3	Sample 51	2	1	2	36080	36.96	1.34														
E3	Sample 51	2	1	3	41080	36.96	1.34														
E3	Sample 51	2	1	4	46090	37	1.34														
E3	Sample 51	2	1	5	51080	36.96	1.33														
E3	Sample 51	2	1	6	56090	36.96	1.33														
E3	Sample 51	2	1	7	61080	37	1.33														
E3	Sample 51	2	1	8	66100	37	1.33														
E3	Sample 51	2	1	9	71100	36.96	1.34														
E3	Sample 51	2	1	10	76080	36.96	1.33														
E3	Sample 51	2	1	11	81080	36.96	1.33														
E3	Sample 51	2	1	12	86090	37	1.34														
E3	Sample 51	2	1	13	91080	37	1.34														
E3	Sample 51	2	1	14	96090	37	1.33														
E3	Sample 51	2	1	15	101090	36.96	1.32														
E4	Sample 52	2	1	1	31090	36.96	1.35														
E4	Sample 52	2	1	2	36080	36.96	1.34														
E4	Sample 52	2	1	3	41080	36.96	1.34														
E4	Sample 52	2	1	4	46090	37	1.34														
E4	Sample 52	2	1	5	51080	36.96	1.34														
E4	Sample 52	2	1	6	56090	36.96	1.34														
E4	Sample 52	2	1	7	61080	37	1.34														
E4	Sample 52	2	1	8	66100	37	1.33														
E4	Sample 52	2	1	9	71100	36.96	1.34														
E4	Sample 52	2	1	10	76080	36.96	1.34														
E4	Sample 52	2	1	11	81080	36.96	1.33														
E4	Sample 52	2	1	12	86090	37	1.33														
E4	Sample 52	2	1	13	91080	37	1.32														
E4	Sample 52	2	1	14	96090	37	1.33														
E4	Sample 52	2	1	15	101090	36.96	1.33														
E5	Sample 53	2	1	1	31090	36.96	2.83														
E5	Sample 53	2	1	2	36080	36.96	2.83														
E5	Sample 53	2	1	3	41080	36.96	2.82														
E5	Sample 53	2	1	4	46090	37	2.82														
E5	Sample 53	2	1	5	51080	36.96	2.83														
E5	Sample 53	2	1	6	56090	36.96	2.81														
E5	Sample 53	2	1	7	61080	37	2.81														
E5	Sample 53	2	1	8	66100	37	2.8														
E5	Sample 53	2	1	9	71100	36.96	2.82														
E5	Sample 53	2	1	10	76080	36.96	2.81														
E5	Sample 53	2	1	11	81080	36.96	2.82														
E5	Sample 53	2	1	12	86090	37	2.81														
E5	Sample 53	2	1	13	91080	37	2.81														
E5	Sample 53	2	1	14	96090	37	2.81														
E5	Sample 53	2	1	15	101090	36.96	2.8														
E6	Sample 54	2	1	1	31090	36.96	2.76														
E6	Sample 54	2	1	2	36080	36.96	2.75														
E6	Sample 54	2	1	3	41080	36.96	2.75														
E6	Sample 54	2	1	4	46090	37	2.74														
E6	Sample 54	2	1	5	51080	36.96	2.74														
E6	Sample 54	2	1	6	56090	36.96	2.74														
E6	Sample 54	2	1	7	61080	37	2.74														
E6	Sample 54	2	1	8	66100	37	2.74														
E6	Sample 54	2	1	9	71100	36.96	2.73														
E6	Sample 54	2	1	10	76080	36.96	2.73														
E6	Sample 54	2	1	11	81080	36.96	2.74														
E6	Sample 54	2	1	12	86090	37	2.74														
E6	Sample 54	2	1	13	91080	37	2.74														
E6	Sample 54	2	1	14	96090	37	2.73														
E6	Sample 54	2	1	15	101090	36.96	2.72														
E7	Sample 55	2	1	1	31090	36.96	1.88														
E7	Sample 55	2	1	2	36080	36.96	1.88														
E7	Sample 55	2	1	3	41080	36.96	1.87														
E7	Sample 55	2	1	4	46090	37	1.87														
E7	Sample 55	2	1	5	51080	36.96	1.87														
E7	Sample 55	2	1	6	56090	36.96	1.87														
E7	Sample 55	2	1	7	61080	37	1.86														
E7	Sample 55	2	1	8	66100	37	1.86														
E7	Sample 55	2	1	9	71100	36.96	1.87														
E7	Sample 55	2	1	10	76080	36.96	1.86														
E7	Sample 55	2	1	11	81080	36.96	1.86														
E7	Sample 55	2	1	12	86090	37	1.87														
E7	Sample 55	2	1	13	91080	37	1.86														
E7	Sample 55	2	1	14	96090	37	1.86														
E7	Sample 55	2	1	15	101090	36.96	1.86														
E8	Sample 56	2	1	1	31090	36.96	1.84														
E8	Sample 56	2	1	2	36080	36.96	1.83														
E8	Sample 56	2	1	3	41080	36.96	1.83														
E8	Sample 56	2	1	4	46090	37	1.83														
E8	Sample 56	2	1	5	51080	36.96	1.83														
E8	Sample 56	2	1	6	56090	36.96	1.82														
E8	Sample 56	2	1	7	61080	37	1.82														
E8	Sample 56	2	1	8	66100	37	1.82														
E8	Sample 56	2	1	9	71100	36.96	1.82														
E8	Sample 56	2	1	10	76080	36.96	1.82														
E8	Sample 56	2	1	11	81080	36.96	1.82														
E8	Sample 56	2	1	12	86090	37	1.82														
E8	Sample 56	2	1	13	91080	37	1.82														
E8	Sample 56	2	1	14	96090	37	1.82														
E8	Sample 56	2	1	15	101090	36.96	1.81														
E9	Sample 57	2	1	1	31090	36.96	2.82														
E9	Sample 57	2	1	2	36080	36.96	2.8														
E9	Sample 57	2	1	3	41080	36.96	2.81														
E9	Sample 57	2	1	4	46090	37	2.8														
E9	Sample 57	2	1	5	51080	36.96	2.81														
E9	Sample 57	2	1	6	56090	36.96	2.8														
E9	Sample 57	2	1	7	61080	37	2.79														
E9	Sample 57	2	1	8	66100	37	2.79														
E9	Sample 57	2	1	9	71100	36.96	2.8														
E9	Sample 57	2	1	10	76080	36.96	2.78														
E9	Sample 57	2	1	11	81080	36.96	2.8														
E9	Sample 57	2	1	12	86090	37	2.8														
E9	Sample 57	2	1	13	91080	37	2.79														
E9	Sample 57	2	1	14	96090	37	2.79														
E9	Sample 57	2	1	15	101090	36.96	2.78														
E10	Sample 58	2	1	1	31090	36.96	2.85														
E10	Sample 58	2	1	2	36080	36.96	2.83														
E10	Sample 58	2	1	3	41080	36.96	2.83														
E10	Sample 58	2	1	4	46090	37	2.83														
E10	Sample 58	2	1	5	51080	36.96	2.82														
E10	Sample 58	2	1	6	56090	36.96	2.82														
E10	Sample 58	2	1	7	61080	37	2.82														
E10	Sample 58	2	1	8	66100	37	2.82														
E10	Sample 58	2	1	9	71100	36.96	2.81														
E10	Sample 58	2	1	10	76080	36.96	2.82														
E10	Sample 58	2	1	11	81080	36.96	2.81														
E10	Sample 58	2	1	12	86090	37	2.81														
E10	Sample 58	2	1	13	91080	37	2.81														
E10	Sample 58	2	1	14	96090	37	2.8														
E10	Sample 58	2	1	15	101090	36.96	2.8														
E11	Sample 59	2	1	1	31090	36.96	2.71														
E11	Sample 59	2	1	2	36080	36.96	2.68														
E11	Sample 59	2	1	3	41080	36.96	2.86														
E11	Sample 59	2	1	4	46090	37	2.74														
E11	Sample 59	2	1	5	51080	36.96	2.71														
E11	Sample 59	2	1	6	56090	36.96	2.69														
E11	Sample 59	2	1	7	61080	37	2.7														
E11	Sample 59	2	1	8	66100	37	2.7														
E11	Sample 59	2	1	9	71100	36.96	2.72														
E11	Sample 59	2	1	10	76080	36.96	2.71														
E11	Sample 59	2	1	11	81080	36.96	2.72														
E11	Sample 59	2	1	12	86090	37	2.72														
E11	Sample 59	2	1	13	91080	37	2.71														
E11	Sample 59	2	1	14	96090	37	2.71														
E11	Sample 59	2	1	15	101090	36.96	2.71														
E12	Sample 60	2	1	1	31090	36.96	2.12														
E12	Sample 60	2	1	2	36080	36.96	2.12														
E12	Sample 60	2	1	3	41080	36.96	2.12														
E12	Sample 60	2	1	4	46090	37	2.13														
E12	Sample 60	2	1	5	51080	36.96	2.11														
E12	Sample 60	2	1	6	56090	36.96	2.11														
E12	Sample 60	2	1	7	61080	37	2.11														
E12	Sample 60	2	1	8	66100	37	2.11														
E12	Sample 60	2	1	9	71100	36.96	2.11														
E12	Sample 60	2	1	10	76080	36.96	2.11														
E12	Sample 60	2	1	11	81080	36.96	2.12														
E12	Sample 60	2	1	12	86090	37	2.11														
E12	Sample 60	2	1	13	91080	37	2.11														
E12	Sample 60	2	1	14	96090	37	2.11														
E12	Sample 60	2	1	15	101090	36.96	2.1														
F1	Sample 61	2	1	1	31090	36.96	1.52														
F1	Sample 61	2	1	2	36080	36.96	1.52														
F1	Sample 61	2	1	3	41080	36.96	1.52														
F1	Sample 61	2	1	4	46090	37	1.52														
F1	Sample 61	2	1	5	51080	36.96	1.51														
F1	Sample 61	2	1	6	56090	36.96	1.51														
F1	Sample 61	2	1	7	61080	37	1.51														
F1	Sample 61	2	1	8	66100	37	1.51														
F1	Sample 61	2	1	9	71100	36.96	1.51														
F1	Sample 61	2	1	10	76080	36.96	1.51														
F1	Sample 61	2	1	11	81080	36.96	1.51														
F1	Sample 61	2	1	12	86090	37	1.51														
F1	Sample 61	2	1	13	91080	37	1.51														
F1	Sample 61	2	1	14	96090	37	1.51														
F1	Sample 61	2	1	15	101090	36.96	1.5														
F2	Sample 62	2	1	1	31090	36.96	1.52														
F2	Sample 62	2	1	2	36080	36.96	1.51														
F2	Sample 62	2	1	3	41080	36.96	1.52														
F2	Sample 62	2	1	4	46090	37	1.52														
F2	Sample 62	2	1	5	51080	36.96	1.51														
F2	Sample 62	2	1	6	56090	36.96	1.51														
F2	Sample 62	2	1	7	61080	37	1.5														
F2	Sample 62	2	1	8	66100	37	1.51														
F2	Sample 62	2	1	9	71100	36.96	1.51														
F2	Sample 62	2	1	10	76080	36.96	1.51														
F2	Sample 62	2	1	11	81080	36.96	1.51														
F2	Sample 62	2	1	12	86090	37	1.5														
F2	Sample 62	2	1	13	91080	37	1.51														
F2	Sample 62	2	1	14	96090	37	1.51														
F2	Sample 62	2	1	15	101090	36.96	1.51														
F3	Sample 63	2	1	1	31090	36.96	1.58														
F3	Sample 63	2	1	2	36080	36.96	1.57														
F3	Sample 63	2	1	3	41080	36.96	1.57														
F3	Sample 63	2	1	4	46090	37	1.57														
F3	Sample 63	2	1	5	51080	36.96	1.57														
F3	Sample 63	2	1	6	56090	36.96	1.57														
F3	Sample 63	2	1	7	61080	37	1.57														
F3	Sample 63	2	1	8	66100	37	1.56														
F3	Sample 63	2	1	9	71100	36.96	1.57														
F3	Sample 63	2	1	10	76080	36.96	1.57														
F3	Sample 63	2	1	11	81080	36.96	1.56														
F3	Sample 63	2	1	12	86090	37	1.56														
F3	Sample 63	2	1	13	91080	37	1.56														
F3	Sample 63	2	1	14	96090	37	1.56														
F3	Sample 63	2	1	15	101090	36.96	1.56														
F4	Sample 64	2	1	1	31090	36.96	1.64														
F4	Sample 64	2	1	2	36080	36.96	1.64														
F4	Sample 64	2	1	3	41080	36.96	1.63														
F4	Sample 64	2	1	4	46090	37	1.63														
F4	Sample 64	2	1	5	51080	36.96	1.62														
F4	Sample 64	2	1	6	56090	36.96	1.62														
F4	Sample 64	2	1	7	61080	37	1.63														
F4	Sample 64	2	1	8	66100	37	1.62														
F4	Sample 64	2	1	9	71100	36.96	1.62														
F4	Sample 64	2	1	10	76080	36.96	1.62														
F4	Sample 64	2	1	11	81080	36.96	1.62														
F4	Sample 64	2	1	12	86090	37	1.62														
F4	Sample 64	2	1	13	91080	37	1.62														
F4	Sample 64	2	1	14	96090	37	1.62														
F4	Sample 64	2	1	15	101090	36.96	1.62														
F5	Sample 65	2	1	1	31090	36.96	2.96														
F5	Sample 65	2	1	2	36080	36.96	2.97														
F5	Sample 65	2	1	3	41080	36.96	2.96														
F5	Sample 65	2	1	4	46090	37	2.95														
F5	Sample 65	2	1	5	51080	36.96	2.96														
F5	Sample 65	2	1	6	56090	36.96	2.94														
F5	Sample 65	2	1	7	61080	37	2.95														
F5	Sample 65	2	1	8	66100	37	2.94														
F5	Sample 65	2	1	9	71100	36.96	2.95														
F5	Sample 65	2	1	10	76080	36.96	2.94														
F5	Sample 65	2	1	11	81080	36.96	2.95														
F5	Sample 65	2	1	12	86090	37	2.94														
F5	Sample 65	2	1	13	91080	37	2.94														
F5	Sample 65	2	1	14	96090	37	2.95														
F5	Sample 65	2	1	15	101090	36.96	2.93														
F6	Sample 66	2	1	1	31090	36.96	2.86														
F6	Sample 66	2	1	2	36080	36.96	2.84														
F6	Sample 66	2	1	3	41080	36.96	2.84														
F6	Sample 66	2	1	4	46090	37	2.84														
F6	Sample 66	2	1	5	51080	36.96	2.84														
F6	Sample 66	2	1	6	56090	36.96	2.84														
F6	Sample 66	2	1	7	61080	37	2.84														
F6	Sample 66	2	1	8	66100	37	2.84														
F6	Sample 66	2	1	9	71100	36.96	2.85														
F6	Sample 66	2	1	10	76080	36.96	2.84														
F6	Sample 66	2	1	11	81080	36.96	2.84														
F6	Sample 66	2	1	12	86090	37	2.83														
F6	Sample 66	2	1	13	91080	37	2.84														
F6	Sample 66	2	1	14	96090	37	2.83														
F6	Sample 66	2	1	15	101090	36.96	2.83														
F7	Sample 67	2	1	1	31090	36.96	2.66														
F7	Sample 67	2	1	2	36080	36.96	2.64														
F7	Sample 67	2	1	3	41080	36.96	2.65														
F7	Sample 67	2	1	4	46090	37	2.65														
F7	Sample 67	2	1	5	51080	36.96	2.64														
F7	Sample 67	2	1	6	56090	36.96	2.63														
F7	Sample 67	2	1	7	61080	37	2.64														
F7	Sample 67	2	1	8	66100	37	2.64														
F7	Sample 67	2	1	9	71100	36.96	2.65														
F7	Sample 67	2	1	10	76080	36.96	2.64														
F7	Sample 67	2	1	11	81080	36.96	2.64														
F7	Sample 67	2	1	12	86090	37	2.64														
F7	Sample 67	2	1	13	91080	37	2.65														
F7	Sample 67	2	1	14	96090	37	2.64														
F7	Sample 67	2	1	15	101090	36.96	2.64														
F8	Sample 68	2	1	1	31090	36.96	2.68														
F8	Sample 68	2	1	2	36080	36.96	2.69														
F8	Sample 68	2	1	3	41080	36.96	2.68														
F8	Sample 68	2	1	4	46090	37	2.67														
F8	Sample 68	2	1	5	51080	36.96	2.67														
F8	Sample 68	2	1	6	56090	36.96	2.66														
F8	Sample 68	2	1	7	61080	37	2.67														
F8	Sample 68	2	1	8	66100	37	2.66														
F8	Sample 68	2	1	9	71100	36.96	2.66														
F8	Sample 68	2	1	10	76080	36.96	2.66														
F8	Sample 68	2	1	11	81080	36.96	2.67														
F8	Sample 68	2	1	12	86090	37	2.66														
F8	Sample 68	2	1	13	91080	37	2.66														
F8	Sample 68	2	1	14	96090	37	2.66														
F8	Sample 68	2	1	15	101090	36.96	2.65														
F9	Sample 69	2	1	1	31090	36.96	3.2														
F9	Sample 69	2	1	2	36080	36.96	3.18														
F9	Sample 69	2	1	3	41080	36.96	3.18														
F9	Sample 69	2	1	4	46090	37	3.18														
F9	Sample 69	2	1	5	51080	36.96	3.18														
F9	Sample 69	2	1	6	56090	36.96	3.17														
F9	Sample 69	2	1	7	61080	37	3.18														
F9	Sample 69	2	1	8	66100	37	3.18														
F9	Sample 69	2	1	9	71100	36.96	3.17														
F9	Sample 69	2	1	10	76080	36.96	3.17														
F9	Sample 69	2	1	11	81080	36.96	3.18														
F9	Sample 69	2	1	12	86090	37	3.18														
F9	Sample 69	2	1	13	91080	37	3.17														
F9	Sample 69	2	1	14	96090	37	3.17														
F9	Sample 69	2	1	15	101090	36.96	3.17														
F10	Sample 70	2	1	1	31090	36.96	3.14														
F10	Sample 70	2	1	2	36080	36.96	3.13														
F10	Sample 70	2	1	3	41080	36.96	3.13														
F10	Sample 70	2	1	4	46090	37	3.13														
F10	Sample 70	2	1	5	51080	36.96	3.12														
F10	Sample 70	2	1	6	56090	36.96	3.11														
F10	Sample 70	2	1	7	61080	37	3.12														
F10	Sample 70	2	1	8	66100	37	3.11														
F10	Sample 70	2	1	9	71100	36.96	3.12														
