pool,sample_id,major_peak_size,major_peak_height,minor_peak_size,minor_peak_height,peak_ratio,n_peaks,microsat_kbp,fluorophore,product_bp,plate,well,extraction_id,set_type,district,province,carrier_A724E
3,8032579,293.78,180.0,,,,1,31.0,HEX,300,C01,B6,Z065,clonal,nalolo,western,False
3,8032583,293.79,3136.0,,,,1,31.0,HEX,300,C01,E6,Z071,clonal,nalolo,western,False
3,8032589,312.3,6389.0,,,,1,31.0,HEX,300,C01,C6,Z069,representative,shangombo,western,False
3,8033342,330.98,549.0,,,,1,31.0,HEX,300,C01,H6,Z081,representative,mambwe,eastern,False
3,8033344,302.92,2075.0,,,,1,31.0,HEX,300,C01,A7,Z082,representative,mambwe,eastern,False
3,8033369,,,,,,0,31.0,HEX,300,C01,B7,Z084,representative,mambwe,eastern,False
3,8033385,302.81,158.0,,,,1,31.0,HEX,300,C01,C7,Z085,representative,mambwe,eastern,False
3,8033415,340.07,6115.0,,,,1,31.0,HEX,300,C01,B5,Z050,representative,mambwe,eastern,False
3,8034000,303.04,2510.0,,,,1,31.0,HEX,300,C01,E10,Z121,clonal,sesheke,western,False
3,8034002,302.95,6752.0,,,,1,31.0,HEX,300,C01,B4,Z034,clonal,sesheke,western,False
3,8034003,302.93,2084.0,,,,1,31.0,HEX,300,C01,A11,Z125,clonal,sesheke,western,False
3,8034004,293.83,6288.0,,,,1,31.0,HEX,300,C01,F10,Z122,clonal,sesheke,western,False
3,8034006,,,,,,0,31.0,HEX,300,C01,C10,Z119,clonal,sesheke,western,False
3,8034007,303.09,4974.0,,,,1,31.0,HEX,300,C01,G10,Z123,clonal,sesheke,western,False
3,8034008,293.89,1855.0,,,,1,31.0,HEX,300,C01,H10,Z124,representative,sesheke,western,False
3,8034009,293.7,2462.0,,,,1,31.0,HEX,300,C01,D10,Z120,clonal,sesheke,western,True
3,8034014,303.04,3963.0,,,,1,31.0,HEX,300,C01,F7,Z088,representative,sesheke,western,False
3,8034015,,,,,,0,31.0,HEX,300,C01,G7,Z089,representative,sesheke,western,False
3,8034017,303.25,7879.0,,,,1,31.0,HEX,300,C01,F2,Z015,representative,sesheke,western,False
3,8034024,293.71,4415.0,,,,1,31.0,HEX,300,C01,A6,Z063,representative,sesheke,western,False
3,8034025,293.66,7755.0,,,,1,31.0,HEX,300,C01,A3,Z020,clonal,sesheke,western,True
3,8034026,293.79,1461.0,,,,1,31.0,HEX,300,C01,H5,Z062,representative,sesheke,western,False
3,8034028,293.65,4785.0,,,,1,31.0,HEX,300,C01,B3,Z021,clonal,sesheke,western,True
3,8034030,,,,,,0,31.0,HEX,300,C01,F3,Z028,representative,sesheke,western,True
3,8034031,302.99,5305.0,,,,1,31.0,HEX,300,C01,E4,Z038,clonal,sesheke,western,False
3,8034036,293.6,7898.0,,,,1,31.0,HEX,300,C01,F4,Z042,representative,sesheke,western,True
3,8034039,312.41,4100.0,,,,1,31.0,HEX,300,C01,F8,Z104,representative,sesheke,western,False
3,8034040,303.07,5266.0,,,,1,31.0,HEX,300,C01,H8,Z107,representative,sesheke,western,False
3,8034042,293.89,811.0,,,,1,31.0,HEX,300,C01,G8,Z106,representative,sesheke,western,True
3,8034044,293.83,7893.0,,,,1,31.0,HEX,300,C01,E8,Z103,representative,sesheke,western,True
3,8034045,293.7,7739.0,,,,1,31.0,HEX,300,C01,D8,Z102,representative,sesheke,western,True
3,8034048,293.64,4024.0,,,,1,31.0,HEX,300,C01,A9,Z108,representative,sesheke,western,True
3,8034049,302.89,2863.0,,,,1,31.0,HEX,300,C01,C9,Z110,representative,sesheke,western,False
3,8034050,303.02,5779.0,,,,1,31.0,HEX,300,C01,D2,Z012,clonal,sesheke,western,False
3,8034052,302.79,7171.0,,,,1,31.0,HEX,300,C01,B9,Z109,representative,sesheke,western,False
3,8034059,293.57,7941.0,,,,1,31.0,HEX,300,C01,E1,Z002,clonal,sesheke,western,True
4,1012426,255.82,7808.0,,,,1,-6.36,FAM,286,C01,H2,Z018,representative,mufumbwe,northwestern,True
4,1012521,264.58,8233.0,,,,1,-6.36,FAM,286,C01,D12,Z144,clonal,zambezi,northwestern,False
4,1012556,279.83,7888.0,,,,1,-6.36,FAM,286,C01,B2,Z008,clonal,zambezi,northwestern,False
4,1046675,255.62,9011.0,,,,1,-6.36,FAM,286,C01,D5,Z058,representative,luampa,western,True
4,1046677,270.7,8609.0,,,,1,-6.36,FAM,286,C01,G5,Z061,clonal,luampa,western,False
4,1046678,255.51,8256.0,,,,1,-6.36,FAM,286,C01,C5,Z057,representative,luampa,western,True
4,1046680,255.64,8292.0,,,,1,-6.36,FAM,286,C01,C2,Z011,clonal,luampa,western,True
4,1046689,255.59,8427.0,,,,1,-6.36,FAM,286,C01,A5,Z048,representative,luampa,western,True
4,1046718,255.59,8890.0,,,,1,-6.36,FAM,286,C01,E5,Z059,representative,luampa,western,True
4,1046728,285.74,2289.0,,,,1,-6.36,FAM,286,C01,F5,Z060,representative,luampa,western,False
4,5053742,255.65,2191.0,,,,1,-6.36,FAM,286,C01,G4,Z043,representative,sikongo,western,True
4,5053837,270.81,5665.0,,,,1,-6.36,FAM,286,C01,H1,Z005,representative,solwezi,northwestern,False
4,8010683,273.86,7371.0,,,,1,-6.36,FAM,286,C01,D1,Z001,representative,chipata,eastern,False
4,8010843,273.7,8786.0,,,,1,-6.36,FAM,286,C01,D7,Z086,representative,shiwang'andu,muchinga,False
4,8012421,273.87,7278.0,,,,1,-6.36,FAM,286,C01,F1,Z003,representative,vubwi,eastern,False
4,8013498,276.92,8014.0,261.84,3763.0,0.4695532817569254,2,-6.36,FAM,286,C01,G2,Z016,representative,chipata,eastern,False
4,8013676,267.75,8398.0,,,,1,-6.36,FAM,286,C01,G6,Z079,representative,chipata,eastern,False
4,8013681,270.72,7916.0,,,,1,-6.36,FAM,286,C01,E7,Z087,representative,chipata,eastern,False
4,8019456,255.71,7749.0,,,,1,-6.36,FAM,286,C01,G3,Z030,clonal,kasempa,northwestern,True
4,8021039,255.53,8246.0,,,,1,-6.36,FAM,286,C01,A4,Z033,clonal,kasempa,northwestern,True
4,8021930,255.6,7500.0,,,,1,-6.36,FAM,286,C01,D4,Z037,representative,kaoma,western,True
4,8021932,270.66,8684.0,,,,1,-6.36,FAM,286,C01,G11,Z138,representative,kaoma,western,False
4,8021934,255.57,8281.0,,,,1,-6.36,FAM,286,C01,F11,Z137,representative,kaoma,western,True
4,8021935,273.7,8808.0,,,,1,-6.36,FAM,286,C01,D3,Z025,representative,kaoma,western,False
4,8022279,270.64,8744.0,,,,1,-6.36,FAM,286,C01,A2,Z007,representative,lumezi,eastern,False
4,8023299,276.9,386.0,273.89,280.0,0.7253886010362695,2,-6.36,FAM,286,C01,E2,Z013,representative,mushindano,northwestern,False
4,8023320,255.59,8518.0,,,,1,-6.36,FAM,286,C01,E3,Z026,clonal,manyinga,northwestern,True
4,8023334,270.41,7754.0,,,,1,-6.36,FAM,286,C01,H11,Z140,representative,manyinga,northwestern,False
4,8023337,255.63,3419.0,,,,1,-6.36,FAM,286,C01,B12,Z142,representative,manyinga,northwestern,True
4,8023345,267.71,8476.0,,,,1,-6.36,FAM,286,C01,C12,Z143,clonal,manyinga,northwestern,False
4,8023348,255.66,8853.0,,,,1,-6.36,FAM,286,C01,E12,Z145,representative,manyinga,northwestern,True
4,8023349,273.67,8053.0,,,,1,-6.36,FAM,286,C01,A12,Z141,clonal,manyinga,northwestern,False
4,8023430,255.53,8267.0,,,,1,-6.36,FAM,286,C01,C3,Z024,clonal,kabompo,northwestern,True
4,8031271,273.83,2197.0,,,,1,-6.36,FAM,286,C01,H4,Z047,representative,isoka,muchinga,False
4,8031512,255.67,5222.0,,,,1,-6.36,FAM,286,C01,F6,Z077,representative,mafinga,muchinga,True
4,8031765,276.74,1454.0,273.71,1422.0,0.9779917469050894,2,-6.36,FAM,286,C01,D6,Z070,clonal,mushindano,northwestern,False
4,8031772,279.68,8079.0,,,,1,-6.36,FAM,286,C01,A8,Z094,representative,mushindano,northwestern,False
4,8031773,270.72,7010.0,,,,1,-6.36,FAM,286,C01,H3,Z032,clonal,mushindano,northwestern,False
4,8031811,267.7,399.0,,,,1,-6.36,FAM,286,C01,H7,Z093,representative,chavuma,northwestern,True
4,8032013,270.62,8014.0,,,,1,-6.36,FAM,286,C01,C8,Z100,clonal,mushindano,northwestern,False
4,8032032,267.5,8310.0,,,,1,-6.36,FAM,286,C01,B8,Z098,representative,mwinilunga,northwestern,False
4,8032055,255.76,7194.0,,,,1,-6.36,FAM,286,C01,G1,Z004,representative,manyinga,northwestern,True
4,8032265,270.72,3414.0,,,,1,-6.36,FAM,286,C01,H9,Z115,clonal,senanga,western,False
4,8032277,,,,,,0,-6.36,FAM,286,C01,B10,Z117,clonal,mongu,western,True
4,8032294,264.6,8932.0,,,,1,-6.36,FAM,286,C01,E9,Z112,clonal,kaoma,western,False
4,8032319,255.66,8135.0,,,,1,-6.36,FAM,286,C01,F9,Z113,representative,mitete,western,True
4,8032330,270.67,5972.0,,,,1,-6.36,FAM,286,C01,A10,Z116,representative,kalabo,western,False
4,8032335,270.65,8263.0,,,,1,-6.36,FAM,286,C01,D9,Z111,representative,nalolo,western,False
4,8032343,255.53,8243.0,,,,1,-6.36,FAM,286,C01,C4,Z035,representative,shangombo,western,True
4,8032348,273.64,8377.0,,,,1,-6.36,FAM,286,C01,G9,Z114,clonal,sikongo,western,False
4,8032526,279.61,8077.0,,,,1,-6.36,FAM,286,C01,B11,Z127,representative,mongu,western,False
4,8032527,279.7,8301.0,,,,1,-6.36,FAM,286,C01,D11,Z131,representative,mongu,western,False
4,8032541,273.62,7173.0,,,,1,-6.36,FAM,286,C01,E11,Z132,representative,limulunga,western,False
4,8032558,255.58,3170.0,,,,1,-6.36,FAM,286,C01,C11,Z130,representative,luampa,western,True
4,8032579,270.7,1171.0,,,,1,-6.36,FAM,286,C01,B6,Z065,clonal,nalolo,western,False
4,8032583,264.69,8427.0,,,,1,-6.36,FAM,286,C01,E6,Z071,clonal,nalolo,western,False
4,8032589,273.74,8850.0,,,,1,-6.36,FAM,286,C01,C6,Z069,representative,shangombo,western,False
4,8033342,279.82,5849.0,,,,1,-6.36,FAM,286,C01,H6,Z081,representative,mambwe,eastern,False
4,8033344,270.58,8081.0,,,,1,-6.36,FAM,286,C01,A7,Z082,representative,mambwe,eastern,False
4,8033369,267.63,968.0,,,,1,-6.36,FAM,286,C01,B7,Z084,representative,mambwe,eastern,False
4,8033385,273.69,2225.0,,,,1,-6.36,FAM,286,C01,C7,Z085,representative,mambwe,eastern,False
4,8033415,270.57,8741.0,,,,1,-6.36,FAM,286,C01,B5,Z050,representative,mambwe,eastern,False
4,8034000,273.68,8284.0,,,,1,-6.36,FAM,286,C01,E10,Z121,clonal,sesheke,western,False
4,8034002,270.7,8396.0,,,,1,-6.36,FAM,286,C01,B4,Z034,clonal,sesheke,western,False
4,8034003,270.62,8080.0,,,,1,-6.36,FAM,286,C01,A11,Z125,clonal,sesheke,western,False
4,8034004,273.7,8505.0,,,,1,-6.36,FAM,286,C01,F10,Z122,clonal,sesheke,western,False
4,8034006,,,,,,0,-6.36,FAM,286,C01,C10,Z119,clonal,sesheke,western,False
4,8034007,270.79,8286.0,,,,1,-6.36,FAM,286,C01,G10,Z123,clonal,sesheke,western,False
4,8034008,273.66,7842.0,,,,1,-6.36,FAM,286,C01,H10,Z124,representative,sesheke,western,False
4,8034009,255.57,8314.0,,,,1,-6.36,FAM,286,C01,D10,Z120,clonal,sesheke,western,True
4,8034014,270.51,8090.0,,,,1,-6.36,FAM,286,C01,F7,Z088,representative,sesheke,western,False
4,8034015,270.68,518.0,,,,1,-6.36,FAM,286,C01,G7,Z089,representative,sesheke,western,False
4,8034017,270.87,8910.0,,,,1,-6.36,FAM,286,C01,F2,Z015,representative,sesheke,western,False
4,8034024,273.57,8264.0,,,,1,-6.36,FAM,286,C01,A6,Z063,representative,sesheke,western,False
4,8034025,267.63,8689.0,,,,1,-6.36,FAM,286,C01,A3,Z020,clonal,sesheke,western,True
4,8034026,270.67,7762.0,,,,1,-6.36,FAM,286,C01,H5,Z062,representative,sesheke,western,False
4,8034028,255.58,8807.0,,,,1,-6.36,FAM,286,C01,B3,Z021,clonal,sesheke,western,True
4,8034030,,,,,,0,-6.36,FAM,286,C01,F3,Z028,representative,sesheke,western,True
4,8034031,273.75,8750.0,,,,1,-6.36,FAM,286,C01,E4,Z038,clonal,sesheke,western,False
4,8034036,267.73,8892.0,,,,1,-6.36,FAM,286,C01,F4,Z042,representative,sesheke,western,True
4,8034039,273.69,8259.0,,,,1,-6.36,FAM,286,C01,F8,Z104,representative,sesheke,western,False
4,8034040,273.75,8068.0,,,,1,-6.36,FAM,286,C01,H8,Z107,representative,sesheke,western,False
4,8034042,255.68,6676.0,,,,1,-6.36,FAM,286,C01,G8,Z106,representative,sesheke,western,True
4,8034044,255.69,9045.0,,,,1,-6.36,FAM,286,C01,E8,Z103,representative,sesheke,western,True
4,8034045,267.74,8911.0,,,,1,-6.36,FAM,286,C01,D8,Z102,representative,sesheke,western,True
4,8034048,264.61,8314.0,,,,1,-6.36,FAM,286,C01,A9,Z108,representative,sesheke,western,True
4,8034049,270.56,8166.0,,,,1,-6.36,FAM,286,C01,C9,Z110,representative,sesheke,western,False
4,8034050,270.65,8255.0,,,,1,-6.36,FAM,286,C01,D2,Z012,clonal,sesheke,western,False
4,8034052,273.62,8706.0,,,,1,-6.36,FAM,286,C01,B9,Z109,representative,sesheke,western,False
4,8034059,255.78,9008.0,,,,1,-6.36,FAM,286,C01,E1,Z002,clonal,sesheke,western,True
1,1012412,213.09,2765.0,,,,1,-0.15,FAM,225,C02,E10,Z281,clonal,zambezi,northwestern,True
1,1012423,191.42,6814.0,,,,1,-0.15,FAM,225,C02,E6,Z229,clonal,mufumbwe,northwestern,False
1,1012427,191.38,6572.0,,,,1,-0.15,FAM,225,C02,E8,Z253,representative,mufumbwe,northwestern,False
1,1012431,201.22,3668.0,,,,1,-0.15,FAM,225,C02,H7,Z244,representative,mufumbwe,northwestern,False
1,1012434,213.05,3606.0,,,,1,-0.15,FAM,225,C02,A8,Z246,representative,mufumbwe,northwestern,True
1,1012438,203.12,6055.0,,,,1,-0.15,FAM,225,C02,B8,Z249,representative,mufumbwe,northwestern,False
1,1012443,191.3,7122.0,,,,1,-0.15,FAM,225,C02,C8,Z250,clonal,mufumbwe,northwestern,False
1,1012444,217.01,2251.0,219.03,616.0,0.27365615282096845,2,-0.15,FAM,225,C02,D8,Z251,clonal,mufumbwe,northwestern,True
1,1012449,213.07,3628.0,,,,1,-0.15,FAM,225,C02,G7,Z243,representative,mufumbwe,northwestern,True
1,1012540,201.17,2262.0,,,,1,-0.15,FAM,225,C02,F7,Z242,representative,zambezi,northwestern,False
1,1012543,191.28,6923.0,,,,1,-0.15,FAM,225,C02,C7,Z239,clonal,zambezi,northwestern,False
1,1012544,213.09,2109.0,,,,1,-0.15,FAM,225,C02,F10,Z283,representative,zambezi,northwestern,True
1,1012552,213.1,3591.0,,,,1,-0.15,FAM,225,C02,D7,Z240,clonal,zambezi,northwestern,True
1,1012559,201.15,2198.0,372.35,568.0,0.2584167424931756,2,-0.15,FAM,225,C02,E7,Z241,clonal,zambezi,northwestern,False
1,1040820,213.0,3810.0,,,,1,-0.15,FAM,225,C02,C6,Z227,representative,manyinga,northwestern,True
1,1045436,213.12,2029.0,191.35,1373.0,0.6766880236569739,2,-0.15,FAM,225,C02,G5,Z212,clonal,sesheke,western,False
1,1045447,205.34,6936.0,,,,1,-0.15,FAM,225,C02,C2,Z157,clonal,sesheke,western,False
1,1046717,213.12,3282.0,,,,1,-0.15,FAM,225,C02,H6,Z234,clonal,luampa,western,True
1,1046736,191.3,5546.0,,,,1,-0.15,FAM,225,C02,B7,Z238,representative,luampa,western,False
1,1046791,213.11,3740.0,,,,1,-0.15,FAM,225,C02,G8,Z257,clonal,kalabo,western,True
1,1046798,201.15,5200.0,,,,1,-0.15,FAM,225,C02,F8,Z255,clonal,kalabo,western,False
1,1046802,211.26,3322.0,,,,1,-0.15,FAM,225,C02,H8,Z259,clonal,kalabo,western,False
1,2033430,189.44,7646.0,,,,1,-0.15,FAM,225,C02,D2,Z159,representative,sesheke,western,False
1,5053699,213.0,2041.0,265.03,217.0,0.1063204311611955,2,-0.15,FAM,225,C02,E9,Z265,representative,sikongo,western,True
1,5053700,189.31,5590.0,,,,1,-0.15,FAM,225,C02,A7,Z235,representative,sikongo,western,False
1,5053708,213.0,587.0,215.03,303.0,0.5161839863713799,2,-0.15,FAM,225,C02,D9,Z264,representative,sikongo,western,True
1,5053711,212.92,3384.0,,,,1,-0.15,FAM,225,C02,B9,Z262,clonal,sikongo,western,True
1,5053713,201.11,5453.0,,,,1,-0.15,FAM,225,C02,C9,Z263,representative,sikongo,western,False
1,5053716,191.32,6238.0,,,,1,-0.15,FAM,225,C02,A9,Z260,clonal,sikongo,western,False
1,5053732,213.05,2089.0,,,,1,-0.15,FAM,225,C02,F9,Z267,representative,sikongo,western,True
1,5053831,199.16,4251.0,,,,1,-0.15,FAM,225,C02,A10,Z274,clonal,solwezi,northwestern,False
1,5053835,204.41,6561.0,,,,1,-0.15,FAM,225,C02,G10,Z284,clonal,solwezi,northwestern,False
1,5053836,213.11,4172.0,,,,1,-0.15,FAM,225,C02,F4,Z196,representative,solwezi,northwestern,True
1,5053842,201.22,4626.0,,,,1,-0.15,FAM,225,C02,H9,Z272,representative,solwezi,northwestern,False
1,8010689,213.06,118.0,,,,1,-0.15,FAM,225,C02,H1,Z152,representative,chipata,eastern,False
1,8010700,211.41,6446.0,,,,1,-0.15,FAM,225,C02,G1,Z151,representative,chipata,eastern,False
1,8010709,201.43,2365.0,,,,1,-0.15,FAM,225,C02,F1,Z150,representative,chipata,eastern,False
1,8010711,206.43,7027.0,,,,1,-0.15,FAM,225,C02,E1,Z149,representative,chipata,eastern,False
1,8012469,191.47,7682.0,,,,1,-0.15,FAM,225,C02,G4,Z199,representative,vubwi,eastern,False
1,8012489,201.19,6939.0,,,,1,-0.15,FAM,225,C02,H4,Z200,representative,vubwi,eastern,False
1,8013425,191.5,7498.0,,,,1,-0.15,FAM,225,C02,G2,Z165,representative,chipata,eastern,False
1,8013449,191.48,7104.0,,,,1,-0.15,FAM,225,C02,H2,Z167,representative,chipata,eastern,False
1,8013460,201.41,7272.0,,,,1,-0.15,FAM,225,C02,E2,Z162,representative,chipata,eastern,False
1,8013470,199.09,7033.0,,,,1,-0.15,FAM,225,C02,A3,Z168,representative,chipata,eastern,False
1,8013480,191.51,7683.0,,,,1,-0.15,FAM,225,C02,F2,Z163,representative,chipata,eastern,False
1,8013488,191.32,7381.0,,,,1,-0.15,FAM,225,C02,B3,Z170,representative,chipata,eastern,False
1,8013943,191.34,7089.0,,,,1,-0.15,FAM,225,C02,A5,Z201,representative,vubwi,eastern,False
1,8013952,191.26,7502.0,,,,1,-0.15,FAM,225,C02,B5,Z204,representative,vubwi,eastern,False
1,8019451,197.17,6743.0,,,,1,-0.15,FAM,225,C02,B10,Z276,clonal,kasempa,northwestern,False
1,8021027,195.33,7540.0,,,,1,-0.15,FAM,225,C02,D10,Z280,representative,kasempa,northwestern,False
1,8021948,173.99,833.0,,,,1,-0.15,FAM,225,C02,E4,Z190,representative,kaoma,western,False
1,8021950,203.12,1737.0,,,,1,-0.15,FAM,225,C02,B4,Z186,clonal,kaoma,western,False
1,8022891,243.02,506.0,,,,1,-0.15,FAM,225,C02,D1,Z146,representative,chipangali,eastern,False
1,8023230,213.19,3349.0,,,,1,-0.15,FAM,225,C02,B2,Z156,representative,kasempa,northwestern,True
1,8023249,201.16,3525.0,,,,1,-0.15,FAM,225,C02,D3,Z172,representative,solwezi,northwestern,False
1,8023285,191.3,6420.0,,,,1,-0.15,FAM,225,C02,C3,Z171,representative,solwezi,northwestern,False
1,8023300,191.5,6117.0,,,,1,-0.15,FAM,225,C02,A2,Z153,representative,mushindano,northwestern,False
1,8023302,195.29,7642.0,,,,1,-0.15,FAM,225,C02,E3,Z177,representative,mushindano,northwestern,False
1,8023322,213.06,4313.0,,,,1,-0.15,FAM,225,C02,B6,Z223,representative,manyinga,northwestern,True
1,8023331,213.06,655.0,,,,1,-0.15,FAM,225,C02,D6,Z228,representative,manyinga,northwestern,True
1,8023417,213.05,3649.0,,,,1,-0.15,FAM,225,C02,G9,Z270,representative,kabompo,northwestern,True
1,8023419,213.06,3600.0,,,,1,-0.15,FAM,225,C02,A6,Z220,representative,kabompo,northwestern,True
1,8023427,213.09,3646.0,,,,1,-0.15,FAM,225,C02,F3,Z180,representative,kabompo,northwestern,True
1,8023432,191.26,7771.0,,,,1,-0.15,FAM,225,C02,A4,Z185,clonal,kabompo,northwestern,False
1,8023436,201.09,6320.0,,,,1,-0.15,FAM,225,C02,C4,Z187,clonal,kabompo,northwestern,False
1,8023437,213.07,4323.0,,,,1,-0.15,FAM,225,C02,H3,Z184,representative,kabompo,northwestern,True
1,8023438,213.09,2908.0,292.2,218.0,0.0749656121045392,3,-0.15,FAM,225,C02,G3,Z182,representative,kabompo,northwestern,True
1,8023440,213.09,3507.0,,,,1,-0.15,FAM,225,C02,H5,Z218,representative,kabompo,northwestern,True
1,8023441,201.23,3797.0,,,,1,-0.15,FAM,225,C02,D4,Z188,representative,kabompo,northwestern,False
1,8023974,207.22,5670.0,,,,1,-0.15,FAM,225,C02,C10,Z279,representative,kasempa,northwestern,False
1,8033123,191.28,7512.0,,,,1,-0.15,FAM,225,C02,C5,Z205,representative,chipangali,eastern,False
1,8033127,201.38,7379.0,,,,1,-0.15,FAM,225,C02,E5,Z207,representative,chipangali,eastern,False
1,8033128,191.29,6948.0,,,,1,-0.15,FAM,225,C02,D5,Z206,representative,chipangali,eastern,False
1,8033185,191.43,3188.0,,,,1,-0.15,FAM,225,C02,F5,Z208,representative,chipangali,eastern,False
1,8034013,199.26,5618.0,,,,1,-0.15,FAM,225,C02,G6,Z231,representative,sesheke,western,False
1,8034018,205.21,4974.0,,,,1,-0.15,FAM,225,C02,F6,Z230,clonal,sesheke,western,False
1,1012412,138.54,953.0,310.17,455.0,0.4774396642182581,2,15.0,HEX,150,C02,E10,Z281,clonal,zambezi,northwestern,True
1,1012423,135.49,3169.0,127.29,917.0,0.2893657305143578,2,15.0,HEX,150,C02,E6,Z229,clonal,mufumbwe,northwestern,False
1,1012427,132.44,2115.0,124.37,313.0,0.14799054373522458,2,15.0,HEX,150,C02,E8,Z253,representative,mufumbwe,northwestern,False
1,1012431,135.43,859.0,310.12,278.0,0.32363213038416766,2,15.0,HEX,150,C02,H7,Z244,representative,mufumbwe,northwestern,False
1,1012434,135.45,5516.0,127.99,2793.0,0.5063451776649747,2,15.0,HEX,150,C02,A8,Z246,representative,mufumbwe,northwestern,True
1,1012438,145.08,6506.0,136.97,2207.0,0.3392253304641869,2,15.0,HEX,150,C02,B8,Z249,representative,mufumbwe,northwestern,False
1,1012443,135.43,5079.0,128.16,2770.0,0.5453829493994881,2,15.0,HEX,150,C02,C8,Z250,clonal,mufumbwe,northwestern,False
1,1012444,135.46,1929.0,127.58,444.0,0.2301710730948678,3,15.0,HEX,150,C02,D8,Z251,clonal,mufumbwe,northwestern,True
1,1012449,135.46,5176.0,127.75,2594.0,0.5011591962905718,2,15.0,HEX,150,C02,G7,Z243,representative,mufumbwe,northwestern,True
1,1012540,135.49,1357.0,127.75,189.0,0.13927781871775977,2,15.0,HEX,150,C02,F7,Z242,representative,zambezi,northwestern,False
1,1012543,135.4,5586.0,128.45,2071.0,0.3707482993197279,2,15.0,HEX,150,C02,C7,Z239,clonal,zambezi,northwestern,False
1,1012544,135.47,481.0,310.18,396.0,0.8232848232848233,2,15.0,HEX,150,C02,F10,Z283,representative,zambezi,northwestern,True
1,1012552,135.37,5471.0,127.7,2539.0,0.46408334856516176,2,15.0,HEX,150,C02,D7,Z240,clonal,zambezi,northwestern,True
1,1012559,135.49,758.0,310.17,327.0,0.4313984168865435,2,15.0,HEX,150,C02,E7,Z241,clonal,zambezi,northwestern,False
1,1040820,135.42,5847.0,128.13,2869.0,0.49067898067384985,2,15.0,HEX,150,C02,C6,Z227,representative,manyinga,northwestern,True
1,1045436,135.47,991.0,310.17,361.0,0.36427850655903127,2,15.0,HEX,150,C02,G5,Z212,clonal,sesheke,western,False
1,1045447,141.73,2446.0,310.33,466.0,0.19051512673753065,2,15.0,HEX,150,C02,C2,Z157,clonal,sesheke,western,False
1,1046717,135.5,3224.0,127.0,690.0,0.2140198511166253,2,15.0,HEX,150,C02,H6,Z234,clonal,luampa,western,True
1,1046736,310.2,423.0,135.4,361.0,0.8534278959810875,2,15.0,HEX,150,C02,B7,Z238,representative,luampa,western,False
1,1046791,135.44,5265.0,127.09,2154.0,0.40911680911680914,2,15.0,HEX,150,C02,G8,Z257,clonal,kalabo,western,True
1,1046798,132.38,3839.0,,,,1,15.0,HEX,150,C02,F8,Z255,clonal,kalabo,western,False
1,1046802,135.5,1994.0,310.19,295.0,0.14794383149448345,2,15.0,HEX,150,C02,H8,Z259,clonal,kalabo,western,False
1,2033430,138.7,7391.0,,,,1,15.0,HEX,150,C02,D2,Z159,representative,sesheke,western,False
1,5053699,135.48,706.0,310.16,300.0,0.42492917847025496,2,15.0,HEX,150,C02,E9,Z265,representative,sikongo,western,True
1,5053700,138.53,4507.0,131.09,1891.0,0.4195695584646106,2,15.0,HEX,150,C02,A7,Z235,representative,sikongo,western,False
1,5053708,310.17,321.0,,,,1,15.0,HEX,150,C02,D9,Z264,representative,sikongo,western,True
1,5053711,135.38,5338.0,128.33,2454.0,0.4597227426002248,2,15.0,HEX,150,C02,B9,Z262,clonal,sikongo,western,True
1,5053713,129.26,6158.0,122.64,2160.0,0.35076323481649885,2,15.0,HEX,150,C02,C9,Z263,representative,sikongo,western,False
1,5053716,138.53,4352.0,131.06,1354.0,0.31112132352941174,2,15.0,HEX,150,C02,A9,Z260,clonal,sikongo,western,False
1,5053732,135.49,1017.0,310.16,383.0,0.37659783677482794,2,15.0,HEX,150,C02,F9,Z267,representative,sikongo,western,True
1,5053831,135.43,4534.0,128.02,2070.0,0.4565505072783414,2,15.0,HEX,150,C02,A10,Z274,clonal,solwezi,northwestern,False
1,5053835,135.5,4395.0,127.1,1593.0,0.36245733788395906,2,15.0,HEX,150,C02,G10,Z284,clonal,solwezi,northwestern,False
1,5053836,135.49,6123.0,127.14,1771.0,0.2892373019761555,2,15.0,HEX,150,C02,F4,Z196,representative,solwezi,northwestern,True
1,5053842,135.5,4789.0,127.69,2305.0,0.4813113384840259,2,15.0,HEX,150,C02,H9,Z272,representative,solwezi,northwestern,False
1,8010689,310.36,284.0,138.7,141.0,0.4964788732394366,2,15.0,HEX,150,C02,H1,Z152,representative,chipata,eastern,False
1,8010700,135.51,8024.0,,,,1,15.0,HEX,150,C02,G1,Z151,representative,chipata,eastern,False
1,8010709,,,,,,0,15.0,HEX,150,C02,F1,Z150,representative,chipata,eastern,False
1,8010711,135.41,8110.0,,,,1,15.0,HEX,150,C02,E1,Z149,representative,chipata,eastern,False
1,8012469,135.45,7523.0,127.06,1703.0,0.226372457796092,2,15.0,HEX,150,C02,G4,Z199,representative,vubwi,eastern,False
1,8012489,132.49,7708.0,124.0,1490.0,0.19330565646081993,2,15.0,HEX,150,C02,H4,Z200,representative,vubwi,eastern,False
1,8013425,135.55,7960.0,,,,1,15.0,HEX,150,C02,G2,Z165,representative,chipata,eastern,False
1,8013449,135.75,7703.0,,,,1,15.0,HEX,150,C02,H2,Z167,representative,chipata,eastern,False
1,8013460,135.35,7949.0,,,,1,15.0,HEX,150,C02,E2,Z162,representative,chipata,eastern,False
