expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,8.4,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F7,barcode54,10,01039025,DR838,PCMM079_F7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,23.7,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G7,barcode55,10,01039022,DR843,PCMM079_G7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,24.8,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H7,barcode56,10,01039021,DR845,PCMM079_H7,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,54.8,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A8,barcode57,10,8035511,DR846,PCMM079_A8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,24.1,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B8,barcode58,10,01039029,DR847,PCMM079_B8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,49.2,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C8,barcode59,10,01039037,DR848,PCMM079_C8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,29.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D8,barcode60,10,01039032,DR849,PCMM079_D8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,45.1,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E8,barcode61,10,4043515,DR850,PCMM079_E8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,1.56,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F8,barcode62,10,4043512,DR852,PCMM079_F8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,80.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G8,barcode63,10,4043509,DR853,PCMM079_G8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,17.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H8,barcode64,10,4043506,DR854,PCMM079_H8,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,30.9,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A9,barcode65,10,4043511,DR855,PCMM079_A9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,54.9,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B9,barcode66,10,4043510,DR856,PCMM079_B9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,29.4,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C9,barcode67,10,4043505,DR857,PCMM079_C9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,58.1,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D9,barcode68,10,4043502,DR858,PCMM079_D9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.0387,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E9,barcode69,10,4043508,DR859,PCMM079_E9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,1.64,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F9,barcode70,10,4043507,DR860,PCMM079_F9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.0156,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G9,barcode71,10,4043504,DR862,PCMM079_G9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,2.23,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H9,barcode72,10,4043568,DR863,PCMM079_H9,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,7.16,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A10,barcode73,10,01038995,DR864,PCMM079_A10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,1.52,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B10,barcode74,10,8035506,DR865,PCMM079_B10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,11.2,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C10,barcode75,10,8035515,DR866,PCMM079_C10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,75.4,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D10,barcode76,10,8035504,DR867,PCMM079_D10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,65.7,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E10,barcode77,10,4043513,DR868,PCMM079_E10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,42.1,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F10,barcode78,10,01039086,DR869,PCMM079_F10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.149,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G10,barcode79,10,01039050,DR871,PCMM079_G10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.0178,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H10,barcode80,10,5053818,DR872,PCMM079_H10,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,117.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A11,barcode81,10,01039066,DR873,PCMM079_A11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,19.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B11,barcode82,10,01039081,DR877,PCMM079_B11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,3.23,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C11,barcode83,10,01039103,DR879,PCMM079_C11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,16.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D11,barcode84,10,01039065,DR881,PCMM079_D11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,30.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E11,barcode85,10,01039089,DR883,PCMM079_E11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,5.33,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F11,barcode86,10,01039043,DR884,PCMM079_F11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,8.7,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G11,barcode87,10,01039041,DR885,PCMM079_G11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.69,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H11,barcode88,10,01039045,DR886,PCMM079_H11,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,125.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_A12,barcode89,10,01039116,DR888,PCMM079_A12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,83.9,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_B12,barcode90,10,01039140,DR889,PCMM079_B12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,28.3,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_C12,barcode91,10,01039084,DR890,PCMM079_C12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,10.2,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_D12,barcode92,10,01039100,DR892,PCMM079_D12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,58.5,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_E12,barcode93,10,01039110,DR893,PCMM079_E12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,24.0,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_F12,barcode94,10,01039057,DR894,PCMM079_F12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,2.29,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_G12,barcode95,10,01039120,DR895,PCMM079_G12,,Field
PCMM079,2025-05-06,Mulenga Mwenda,9,NOMADS_MVP,To perform MVP PCR on 90 samples collected during the HRP2 survey is 2024 Sample Ids DR774 to DR897,HRP2 2024_Batch7,96,N004,,Pf-03-9,,KAPA HiFi ReadyMix,0.281,SLMM075,2025-05-08,Mulenga Mwenda,rapid,2,To sequence HRPs survey posistive samples from PCMM079,HRP22024_Batch7,96,200,10,,,800,12,,,,,,,SLMM075_H12,barcode96,10,PCR_NTC2,NTC2,PCMM079_H12,,Negative
