expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,pcr_template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_massloaded_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,12.7,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_C2,barcode11,10,8023346,DR589,PCBM055_C2,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,101.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_D2,barcode12,10,8023322,DR590,PCBM055_D2,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,24.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_E2,barcode13,10,8023338,DR591,PCBM055_E2,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,80.4,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_F2,barcode14,10,8023348,DR592,PCBM055_F2,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,26.8,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_G2,barcode15,10,8023321,DR593,PCBM055_G2,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,59.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_H2,barcode16,10,8023347,DR594,PCBM055_H2,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,66.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_A3,barcode17,10,01040820,DR596,PCBM055_A3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,55.4,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_B3,barcode18,10,8023342,DR599,PCBM055_B3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,16.1,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_C3,barcode19,10,8023285,DR600,PCBM055_C3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,113.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_D3,barcode20,10,1012270,DR603,PCBM055_D3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,63.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_E3,barcode21,10,8023250,DR608,PCBM055_E3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,9.76,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_F3,barcode22,10,8023260,DR609,PCBM055_F3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,12.9,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_G3,barcode23,10,1012320,DR610,PCBM055_G3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,77.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_H3,barcode24,10,8023251,DR616,PCBM055_H3,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,8.52,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_A4,barcode25,10,8023249,DR617,PCBM055_A4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,86.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_B4,barcode26,10,8023417,DR619,PCBM055_B4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,18.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_C4,barcode27,10,8023441,DR620,PCBM055_C4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,30.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_D4,barcode28,10,8023430,DR625,PCBM055_D4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,35.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_E4,barcode29,10,8023434,DR627,PCBM055_E4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,43.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_F4,barcode30,10,8023421,DR628,PCBM055_F4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,16.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_G4,barcode31,10,8023438,DR630,PCBM055_G4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,39.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_H4,barcode32,10,8023442,DR631,PCBM055_H4,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,57.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_A5,barcode33,10,8023427,DR632,PCBM055_A5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,2.04,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_B5,barcode34,10,8023420,DR633,PCBM055_B5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,95.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_C5,barcode35,10,8023436,DR634,PCBM055_C5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,23.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_D5,barcode36,10,8023351,DR637,PCBM055_D5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,50.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_E5,barcode37,10,8023419,DR639,PCBM055_E5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,90.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_F5,barcode38,10,8023437,DR641,PCBM055_F5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,47.8,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_G5,barcode39,10,8023432,DR643,PCBM055_G5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,27.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_H5,barcode40,10,8023426,DR644,PCBM055_H5,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,61.8,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_A6,barcode41,10,8023440,DR645,PCBM055_A6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,69.4,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_B6,barcode42,10,1012421,DR647,PCBM055_B6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,26.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_C6,barcode43,10,1012435,DR648,PCBM055_C6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,77.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_D6,barcode44,10,1012434,DR650,PCBM055_D6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,10.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_E6,barcode45,10,1012422,DR651,PCBM055_E6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,72.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_F6,barcode46,10,1012415,DR652,PCBM055_F6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,34.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_G6,barcode47,10,1012416,DR656,PCBM055_G6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,29.0,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_H6,barcode48,10,1012440,DR657,PCBM055_H6,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,32.8,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_A7,barcode49,10,1012424,DR659,PCBM055_A7,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,55.8,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_B7,barcode50,10,1012419,DR660,PCBM055_B7,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,90.4,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_C7,barcode51,10,1012447,DR661,PCBM055_C7,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,15.1,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_D7,barcode52,10,1012431,DR664,PCBM055_D7,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,80.6,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_E7,barcode53,10,1012449,DR665,PCBM055_E7,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,94.2,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_F7,barcode54,10,1012428,DR666,PCBM055_F7,,Field
PCBM055,2025-07-01,Brenda Mambwe,9,NOMADS_MVP,,HRP2/3_Batch11,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,15.3,SLMM078,2025-07-02,Mulenga Mwenda,rapid,3,To sequence samples from HRP2 2024 survey. Samples were amplified on PCBM055 using MVP primers,HRP22024_Batch11,96,200,10,212,Mk1b,800,800,11,,R10.4.1,New,883,,0,SLMM078_G7,barcode55,10,1012427,DR667,PCBM055_G7,,Field
